Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=342)
Variable Write,context=Main#main:1,count=1
Variable Write,context=Main#main:1,buf=3
Variable Write,context=Main#main:1,n=3
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[][]:1,2=int[]:3
Variable Write,context=Main#main:1,scan=int[][]:1
Variable Write,context=Main#main:1,x=0
Variable Write,context=Main#main:1,y=0
Variable Write,context=Main#main:1,p=1
Variable Write,context=Main#main:1,flag=false
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,x=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,scan=int[][]:1
Variable Write,context=Main#main:1,p=2
Variable Write,context=Main#main:1,x=-1
Variable Write,context=Main#main:1,y=1
Variable Write,context=Main#main:1,flag=true
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=12>
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,x=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,scan=int[][]:1
Variable Write,context=Main#main:1,p=3
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,y=0
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,scan=int[][]:1
Variable Write,context=Main#main:1,p=4
Variable Write,context=Main#main:1,x=2
Variable Write,context=Main#main:1,y=-1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=12>
Variable Write,context=Main#main:1,flag=false
