Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Field Write,context=Main,n=2
Field Read,context=Main,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=Main,num=int[]:1
Field Read,context=Main,n
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.0
Field Write,context=Main,dir=double[]:1
Field Read,context=Main,n
New Object,object=double[]:2
Field Write,context=double[]:2,0=0.0
Field Write,context=double[]:2,1=0.0
Field Write,context=Main,val=double[]:2
Field Read,context=Main,n
Field Read,context=Main,n
New Object,object=double[][]:1
New Object,object=double[]:3
Field Write,context=double[]:3,0=0.0
Field Write,context=double[]:3,1=0.0
Field Write,context=double[]:3,2=0.0
Field Write,context=double[]:3,3=0.0
Field Write,context=double[][]:1,0=double[]:3
New Object,object=double[]:4
Field Write,context=double[]:4,0=0.0
Field Write,context=double[]:4,1=0.0
Field Write,context=double[]:4,2=0.0
Field Write,context=double[]:4,3=0.0
Field Write,context=double[][]:1,1=double[]:4
Field Write,context=Main,dp=double[][]:1
Field Read,context=Main,n
Field Read,context=Main,n
New Object,object=int[][]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[][]:1,0=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[][]:1,1=int[]:3
Field Write,context=Main,next=int[][]:1
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,num
Field Read,context=Main,dir
Field Read,context=Main,val
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,num
Field Read,context=Main,dir
Field Read,context=Main,val
