Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,n=1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Field Write,context=Main,b=int[]:1
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=5
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=6
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=7
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=8
Field Read,context=Main,b
Variable Write,context=Main#main:1,i=9
Field Read,context=Main,b
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[]:2,6=0
Field Write,context=int[]:2,7=0
Field Write,context=int[]:2,8=0
Field Write,context=int[]:2,9=0
Field Write,context=Main,f=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=Main,s=int[]:3
Field Write,context=Main,ok=false
Method Call,caller=Main#main:1,target=Main#dfs:1
Variable Write,context=Main#dfs:1,k=0
Field Read,context=Main,f
