Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,arg=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Variable Write,context=Main:1#Main:1,sc=java.util.Scanner (id=48)
New Object,object=int[]:1
Field Write,context=int[]:1,0=1
Field Write,context=int[]:1,1=5
Field Write,context=int[]:1,2=10
Field Write,context=int[]:1,3=50
Field Write,context=int[]:1,4=100
Field Write,context=int[]:1,5=500
Variable Write,context=Main:1#Main:1,c=int[]:1
Variable Write,context=Main:1#Main:1,x=0
Variable Write,context=Main:1#Main:1,i=0
Variable Write,context=Main:1#Main:1,a=3
Variable Write,context=Main:1#Main:1,x=3
Variable Write,context=Main:1#Main:1,i=1
Variable Delete,method=Main:1#Main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main:1#Main:1,a=1
Variable Write,context=Main:1#Main:1,x=8
Variable Write,context=Main:1#Main:1,i=2
Variable Delete,method=Main:1#Main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main:1#Main:1,a=4
Variable Write,context=Main:1#Main:1,x=48
Variable Write,context=Main:1#Main:1,i=3
Variable Delete,method=Main:1#Main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main:1#Main:1,a=0
Variable Write,context=Main:1#Main:1,x=48
Variable Write,context=Main:1#Main:1,i=4
Variable Delete,method=Main:1#Main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main:1#Main:1,a=4
Variable Write,context=Main:1#Main:1,x=448
Variable Write,context=Main:1#Main:1,i=5
Variable Delete,method=Main:1#Main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main:1#Main:1,a=1
Variable Write,context=Main:1#Main:1,x=948
Variable Delete,method=Main:1#Main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main:1#Main:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Write,context=Main:1#Main:1,y=0
Variable Write,context=Main:1#Main:1,y=0
Method Exit,returner=Main:1#Main:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
