Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=365)
Method Exit,returner=Main:1#Main:1,value=<void>
Variable Write,context=Main#main:1,m=Main:1
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,n=4
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,m=3
New Object,object=Main$Y[]:1
Field Write,context=Main$Y[]:1,0=null
Field Write,context=Main$Y[]:1,1=null
Field Write,context=Main$Y[]:1,2=null
Field Write,context=Main$Y[]:1,3=null
Variable Write,context=Main:1#run:1,y=Main$Y[]:1
New Object,object=Main$Z[]:1
Field Write,context=Main$Z[]:1,0=null
Field Write,context=Main$Z[]:1,1=null
Field Write,context=Main$Z[]:1,2=null
Variable Write,context=Main:1#run:1,z=Main$Z[]:1
Variable Write,context=Main:1#run:1,xd=boolean[204] (id=372)
Variable Write,context=Main:1#run:1,ymin=5
Variable Write,context=Main:1#run:1,xminy=300
Variable Write,context=Main:1#run:1,ymax=5
Variable Write,context=Main:1#run:1,xmaxy=0
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,x=108
Variable Write,context=Main:1#run:1,ymin=0
Variable Write,context=Main:1#run:1,xminy=108
Variable Write,context=Main:1#run:1,ymax=0
Variable Write,context=Main:1#run:1,xmaxy=108
Field Read,context=Main:1,sc
New Object,object=Main$Y:1
Method Call,caller=Main:1#run:1,target=Main$Y:1#Main$Y:1
Variable Write,context=Main$Y:1#Main$Y:1,x=108
Variable Write,context=Main$Y:1#Main$Y:1,y=2.0
Field Write,context=Main$Y:1,x=108
Field Write,context=Main$Y:1,y=2.0
Method Exit,returner=Main$Y:1#Main$Y:1,value=<void>
Variable Write,context=Main:1#run:1,i=1
