Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,s=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,cnt=3
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,times=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=10
Variable Write,context=Main#main:1,times=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=20
Variable Write,context=Main#main:1,times=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=30
Variable Write,context=Main#main:1,times=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Method Call,caller=Main#main:1,target=Main#solve:1
Variable Write,context=Main#solve:1,times=int[]:1
Variable Write,context=Main#solve:1,sum=0
Variable Write,context=Main#solve:1,tmp=0
Variable Write,context=Main#solve:1,i=0
Variable Write,context=Main#solve:1,tmp=10
Variable Write,context=Main#solve:1,sum=10
Variable Write,context=Main#solve:1,i=1
Variable Write,context=Main#solve:1,tmp=30
Variable Write,context=Main#solve:1,sum=40
Variable Write,context=Main#solve:1,i=2
Variable Write,context=Main#solve:1,tmp=60
Variable Write,context=Main#solve:1,sum=100
Variable Write,context=Main#solve:1,result=100
Method Exit,returner=Main#solve:1,value=100
Variable Delete,method=Main#main:1 <name=cnt,type=int (id=7),value=7,index=2>
Variable Delete,method=Main#main:1 <name=times,type=int[] (id=77),value=int[]:2,index=3>
Variable Write,context=Main#main:1,cnt=7
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[]:2,6=0
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=56
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=26
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:2,2=62
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:2,3=43
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:2,4=25
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=5
Field Write,context=int[]:2,5=80
Variable Write,context=Main#main:1,times=int[]:2
Variable Write,context=Main#main:1,i=6
Field Write,context=int[]:2,6=7
Variable Write,context=Main#main:1,times=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Method Call,caller=Main#main:1,target=Main#solve:2
Variable Write,context=Main#solve:2,times=int[]:2
Variable Write,context=Main#solve:2,sum=0
Variable Write,context=Main#solve:2,tmp=0
Variable Write,context=Main#solve:2,i=0
Variable Write,context=Main#solve:2,tmp=7
Variable Write,context=Main#solve:2,sum=7
Variable Write,context=Main#solve:2,i=1
Variable Write,context=Main#solve:2,tmp=32
Variable Write,context=Main#solve:2,sum=39
Variable Write,context=Main#solve:2,i=2
Variable Write,context=Main#solve:2,tmp=58
Variable Write,context=Main#solve:2,sum=97
Variable Write,context=Main#solve:2,i=3
Variable Write,context=Main#solve:2,tmp=101
Variable Write,context=Main#solve:2,sum=198
Variable Write,context=Main#solve:2,i=4
Variable Write,context=Main#solve:2,tmp=157
Variable Write,context=Main#solve:2,sum=355
Variable Write,context=Main#solve:2,i=5
Variable Write,context=Main#solve:2,tmp=219
Variable Write,context=Main#solve:2,sum=574
Variable Write,context=Main#solve:2,i=6
Variable Write,context=Main#solve:2,tmp=299
Variable Write,context=Main#solve:2,sum=873
Variable Write,context=Main#solve:2,result=873
Method Exit,returner=Main#solve:2,value=873
