Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,in=java.util.Scanner (id=362)
Field Write,context=Main,out=java.io.PrintWriter (id=363)
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=1
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=-1
Field Write,context=Main,di=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=1
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=-1
Field Write,context=int[]:2,3=0
Field Write,context=Main,dj=int[]:2
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,start=1768422812439
Method Call,caller=Main#main:1,target=Main#solve:1
Field Read,context=Main,in
Field Write,context=Main,w=3
Field Read,context=Main,in
Field Write,context=Main,h=2
Field Read,context=Main,w
Field Read,context=Main,h
Field Read,context=Main,w
New Object,object=int[][]:1
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[][]:1,0=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[][]:1,1=int[]:4
Field Write,context=Main,table=int[][]:1
Field Write,context=Main,si=-1
Field Write,context=Main,sj=-1
Field Write,context=Main,n=0
Field Read,context=Main,h
Variable Write,context=Main#solve:1,i=0
Field Read,context=Main,w
Variable Write,context=Main#solve:1,j=0
Field Read,context=Main,table
Field Read,context=Main,in
Field Read,context=Main,table
Field Read,context=Main,n
Field Write,context=Main,n=1
Field Read,context=Main,w
Variable Write,context=Main#solve:1,j=1
Field Read,context=Main,table
Field Read,context=Main,in
Field Read,context=Main,table
Field Read,context=Main,table
Field Read,context=Main,w
Variable Write,context=Main#solve:1,j=2
Field Read,context=Main,table
Field Read,context=Main,in
Field Read,context=Main,table
Field Read,context=Main,n
Field Write,context=Main,n=2
Field Read,context=Main,w
Field Read,context=Main,h
Variable Write,context=Main#solve:1,i=1
