Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,N=1
New Object,object=int[]:1
Field Write,context=int[]:1,0=-1
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=1
Field Write,context=int[]:1,3=0
Variable Write,context=Main#main:1,dx=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=-1
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=1
Variable Write,context=Main#main:1,dy=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Variable Write,context=Main#main:1,x=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Variable Write,context=Main#main:1,y=int[]:4
Variable Write,context=Main#main:1,x=int[]:3
Variable Write,context=Main#main:1,y=int[]:4
Variable Write,context=Main#main:1,minx=0
Variable Write,context=Main#main:1,maxx=0
Variable Write,context=Main#main:1,miny=0
Variable Write,context=Main#main:1,maxy=0
Variable Write,context=Main#main:1,xdif=1
Variable Write,context=Main#main:1,ydif=1
Variable Delete,method=Main#main:1 <name=N,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=dx,type=int[] (id=77),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int[] (id=77),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=x,type=int[] (id=77),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=y,type=int[] (id=77),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=minx,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=maxx,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=miny,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=maxy,type=int (id=7),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=xdif,type=int (id=7),value=<?>,index=14>
