Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
New Object,object=char[]:1
Field Write,context=char[]:1,0=O
Field Write,context=char[]:1,1=J
Field Write,context=char[]:1,2=J
Field Write,context=char[]:1,3=O
Field Write,context=char[]:1,4=O
Field Write,context=char[]:1,5=I
Field Write,context=char[]:1,6=I
Field Write,context=char[]:1,7=O
Field Write,context=char[]:1,8=J
Field Write,context=char[]:1,9=O
Field Write,context=char[]:1,10=I
Variable Write,context=Main#main:1,s=char[]:1
New Object,object=char[]:2
Field Write,context=char[]:2,0=J
Field Write,context=char[]:2,1=O
Field Write,context=char[]:2,2=I
Variable Write,context=Main#main:1,t=char[]:2
Variable Write,context=Main#main:1,n=11
Variable Write,context=Main#main:1,p=0
Variable Write,context=Main#main:1,max=0
Variable Write,context=Main#main:1,p=1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,p=2
Field Write,context=int[]:1,0=2
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,p=3
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,p=4
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,p=5
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=1
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,p=6
Field Write,context=int[]:1,2=2
Variable Write,context=Main#main:1,c=int[]:1
Variable Write,context=Main#main:1,p=7
Variable Write,context=Main#main:1,max=2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=c,type=int[] (id=77),value=<?>,index=7>
Variable Write,context=Main#main:1,p=8
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Variable Write,context=Main#main:1,c=int[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=1
Variable Write,context=Main#main:1,c=int[]:2
Variable Write,context=Main#main:1,p=9
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=1
Variable Write,context=Main#main:1,c=int[]:2
Variable Write,context=Main#main:1,p=10
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:2,2=1
Variable Write,context=Main#main:1,c=int[]:2
Variable Write,context=Main#main:1,p=11
Variable Write,context=Main#main:1,max=2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=c,type=int[] (id=77),value=<?>,index=7>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
