Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sca=java.util.Scanner (id=363)
Field Write,context=Main,N=2
Field Write,context=Main,M=0
Field Read,context=Main,N
Field Write,context=Main,S=1
Field Write,context=Main,G=2
Field Read,context=Main,N
Field Read,context=Main,N
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[][]:1,2=int[]:3
Field Write,context=Main,D=int[][]:1
Field Read,context=Main,N
Field Read,context=Main,N
New Object,object=int[][]:2
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[][]:2,0=int[]:4
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[][]:2,1=int[]:5
New Object,object=int[]:6
Field Write,context=int[]:6,0=0
Field Write,context=int[]:6,1=0
Field Write,context=int[]:6,2=0
Field Write,context=int[][]:2,2=int[]:6
Field Write,context=Main,C=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=0
Field Read,context=Main,D
Field Read,context=Main,C
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,D
Field Read,context=Main,C
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=2
Field Read,context=Main,D
Field Read,context=Main,C
Field Read,context=Main,N
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=1
