Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,kbd=java.util.Scanner (id=44)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,man=Man[4000] (id=49)
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=4
Method Call,caller=Main#main:1,target=Main#solve:1
Variable Write,context=Main#solve:1,man=Man[4000] (id=49)
Variable Write,context=Main#solve:1,n=4
Variable Write,context=Main#solve:1,i=0
Variable Write,context=Main#solve:1,cnt=0
Variable Write,context=Main#solve:1,i=0
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,m=1001
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,t=2000
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,c=520
Variable Write,context=Main#solve:1,i=0
New Object,object=Man:1
Method Call,caller=Main#solve:1,target=Man:1#Man:1
Variable Write,context=Man:1#Man:1,pt=1040000
Variable Write,context=Man:1#Man:1,num=1001
Field Write,context=Man:1,m=1001
Field Write,context=Man:1,p=1040000
Method Exit,returner=Man:1#Man:1,value=<void>
Variable Write,context=Main#solve:1,man=Man[4000] (id=49)
Variable Write,context=Main#solve:1,cnt=1
Variable Write,context=Main#solve:1,n=3
Variable Delete,method=Main#solve:1 <name=m,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#solve:1 <name=t,type=long (id=8),value=<?>,index=5>
Variable Delete,method=Main#solve:1 <name=c,type=long (id=8),value=<?>,index=6>
Variable Write,context=Main#solve:1,i=0
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,m=1002
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,t=1800
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,c=450
Method Call,caller=Main#solve:1,target=Man:1#getM:1
Field Read,context=Man:1,m
Variable Write,context=Man:1#getM:1,result=1001
Method Exit,returner=Man:1#getM:1,value=1001
Variable Write,context=Main#solve:1,i=1
New Object,object=Man:2
Method Call,caller=Main#solve:1,target=Man:2#Man:2
Variable Write,context=Man:2#Man:2,pt=810000
Variable Write,context=Man:2#Man:2,num=1002
Field Write,context=Man:2,m=1002
Field Write,context=Man:2,p=810000
Method Exit,returner=Man:2#Man:2,value=<void>
Variable Write,context=Main#solve:1,man=Man[4000] (id=49)
Variable Write,context=Main#solve:1,cnt=2
Variable Write,context=Main#solve:1,n=2
Variable Delete,method=Main#solve:1 <name=m,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#solve:1 <name=t,type=long (id=8),value=<?>,index=5>
Variable Delete,method=Main#solve:1 <name=c,type=long (id=8),value=<?>,index=6>
