Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main#main:1,str=(P*Q)
New Object,object=char[]:1
Field Write,context=char[]:1,0=(
Field Write,context=char[]:1,1=P
Field Write,context=char[]:1,2=*
Field Write,context=char[]:1,3=Q
Field Write,context=char[]:1,4=)
Variable Write,context=Main#main:1,input=char[]:1
Method Call,caller=Main#main:1,target=Main#parse:1
Variable Write,context=Main#parse:1,start=0
Variable Write,context=Main#parse:1,input=char[]:1
Variable Write,context=Main#parse:1,end=4
Variable Write,context=Main#parse:1,k_lv=0
Variable Write,context=Main#parse:1,k_s=-1
Variable Write,context=Main#parse:1,k_e=-1
Variable Write,context=Main#parse:1,m_s=-1
Variable Write,context=Main#parse:1,a_p=-1
Variable Write,context=Main#parse:1,m_p=-1
Variable Write,context=Main#parse:1,pos=0
Variable Write,context=Main#parse:1,k_s=0
Variable Write,context=Main#parse:1,k_lv=1
Variable Write,context=Main#parse:1,pos=1
Variable Write,context=Main#parse:1,pos=2
Variable Write,context=Main#parse:1,m_p=2
Variable Write,context=Main#parse:1,pos=3
Variable Write,context=Main#parse:1,pos=4
Variable Write,context=Main#parse:1,k_lv=0
Variable Write,context=Main#parse:1,k_e=4
Variable Delete,method=Main#parse:1 <name=pos,type=int (id=7),value=<?>,index=9>
Method Call,caller=Main#parse:1,target=Main#parse:2
Variable Write,context=Main#parse:2,start=1
Variable Write,context=Main#parse:2,input=char[]:1
Variable Write,context=Main#parse:2,end=1
Variable Write,context=Main#parse:2,k_lv=0
Variable Write,context=Main#parse:2,k_s=-1
Variable Write,context=Main#parse:2,k_e=-1
Variable Write,context=Main#parse:2,m_s=-1
Variable Write,context=Main#parse:2,a_p=-1
Variable Write,context=Main#parse:2,m_p=-1
Variable Write,context=Main#parse:2,pos=1
Variable Delete,method=Main#parse:2 <name=pos,type=int (id=7),value=<?>,index=9>
