Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Method Call,caller=Main#main:1,target=Main#solve:1
Variable Write,context=Main#solve:1,scanner=java.util.Scanner (id=363)
Variable Write,context=Main#solve:1,r=1
Variable Write,context=Main#solve:1,c=1
Variable Delete,method=Main#solve:1 <name=r,type=int (id=7),value=0,index=1>
Variable Delete,method=Main#solve:1 <name=c,type=int (id=7),value=0,index=2>
Variable Write,context=Main#solve:1,r=2
Variable Write,context=Main#solve:1,c=2
Variable Delete,method=Main#solve:1 <name=r,type=int (id=7),value=0,index=1>
Variable Delete,method=Main#solve:1 <name=c,type=int (id=7),value=0,index=2>
Variable Write,context=Main#solve:1,r=0
Variable Write,context=Main#solve:1,c=0
Method Exit,returner=Main#solve:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
