Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=24)
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=1
Field Write,context=java.lang.String[]:2,1=1
Field Write,context=java.lang.String[]:2,2=3
Field Write,context=java.lang.String[]:2,3=4
Field Write,context=java.lang.String[]:2,4=8
Field Write,context=java.lang.String[]:2,5=9
Field Write,context=java.lang.String[]:2,6=7
Field Write,context=java.lang.String[]:2,7=3
Field Write,context=java.lang.String[]:2,8=4
Field Write,context=java.lang.String[]:2,9=5
Field Write,context=java.lang.String[]:2,10=5
Field Write,context=java.lang.String[]:2,11=5
Variable Write,context=Main#main:1,strArr=java.lang.String[]:2
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Field Write,context=int[]:1,10=0
Field Write,context=int[]:1,11=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=1
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=2
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=3
Field Write,context=int[]:1,3=4
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=4
Field Write,context=int[]:1,4=8
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=5
Field Write,context=int[]:1,5=9
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,j=6
