Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=48)
Variable Write,context=Main:1#run:1,b=7
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=0
Field Write,context=int[]:1,0=11
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=1
Field Write,context=int[]:1,1=15
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=2
Field Write,context=int[]:1,2=23
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=3
Field Write,context=int[]:1,3=36
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=4
Field Write,context=int[]:1,4=51
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=5
Field Write,context=int[]:1,5=61
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,i=6
Field Write,context=int[]:1,6=86
Variable Write,context=Main:1#run:1,a=int[]:1
Variable Write,context=Main:1#run:1,searchvalue=51
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main:1#run:1,left=0
Variable Write,context=Main:1#run:1,right=6
Method Call,caller=Main:1#run:1,target=Main:1#solve:1
Variable Write,context=Main:1#solve:1,right=6
Variable Write,context=Main:1#solve:1,sv=51
Variable Write,context=Main:1#solve:1,left=0
