Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=364)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Write,context=Main:1,n=7
Field Read,context=Main:1,sc
Field Write,context=Main:1,k=5
Field Read,context=Main:1,n
Field Read,context=Main:1,k
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=Main:1,card=int[]:1
Field Read,context=Main:1,k
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,card
Field Read,context=Main:1,sc
Field Write,context=int[]:1,0=6
Field Read,context=Main:1,k
Variable Write,context=Main:1#run:1,i=1
Field Read,context=Main:1,card
Field Read,context=Main:1,sc
Field Write,context=int[]:1,1=2
Field Read,context=Main:1,k
Variable Write,context=Main:1#run:1,i=2
Field Read,context=Main:1,card
Field Read,context=Main:1,sc
Field Write,context=int[]:1,2=4
Field Read,context=Main:1,k
Variable Write,context=Main:1#run:1,i=3
Field Read,context=Main:1,card
Field Read,context=Main:1,sc
Field Write,context=int[]:1,3=7
Field Read,context=Main:1,k
Variable Write,context=Main:1#run:1,i=4
Field Read,context=Main:1,card
Field Read,context=Main:1,sc
Field Write,context=int[]:1,4=1
Field Read,context=Main:1,k
Field Read,context=Main:1,card
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=0>
Field Read,context=Main:1,card
Field Write,context=Main:1,Joker=false
Field Read,context=Main:1,k
Variable Write,context=Main:1#run:1,R=6
Field Read,context=Main:1,Joker
Variable Write,context=Main:1#run:1,L=1
Variable Write,context=Main:1#run:1,m=3
