Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,c=int[][50] (id=344)
New Object,object=Main$P:1
Method Call,caller=Main:1#Main:1,target=Main$P:1#Main$P:1
Variable Write,context=Main$P:1#Main$P:1,a=0
Variable Write,context=Main$P:1#Main$P:1,b=null
Field Write,context=Main$P:1,d=0
Field Write,context=Main$P:1,p=null
Method Exit,returner=Main$P:1#Main$P:1,value=<void>
Field Write,context=Main:1,z=Main$P:1
Field Write,context=Main:1,kq=java.util.PriorityQueue (id=349)
Field Write,context=Main:1,INF=500000
Field Write,context=Main:1,d=Main$P[50] (id=352)
Field Write,context=Main:1,q=java.util.PriorityQueue (id=354)
Field Write,context=Main:1,sc=java.util.Scanner (id=376)
Method Exit,returner=Main:1#Main:1,value=<void>
Variable Write,context=Main#main:1,m=Main:1
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Write,context=Main:1,n=5
Field Read,context=Main:1,sc
Field Write,context=Main:1,m=20
Field Read,context=Main:1,sc
Field Write,context=Main:1,k=10
Field Read,context=Main:1,sc
Field Write,context=Main:1,a=1
Field Read,context=Main:1,sc
Field Write,context=Main:1,b=5
Field Read,context=Main:1,n
Field Read,context=Main:1,m
Field Read,context=Main:1,k
Field Read,context=Main:1,a
Field Write,context=Main:1,a=0
Field Read,context=Main:1,b
Field Write,context=Main:1,b=4
Field Read,context=Main:1,n
Field Read,context=Main:1,c
Field Read,context=Main:1,n
Field Read,context=Main:1,INF
Field Read,context=Main:1,n
Field Read,context=Main:1,c
Field Read,context=Main:1,n
Field Read,context=Main:1,INF
Field Read,context=Main:1,n
Field Read,context=Main:1,c
Field Read,context=Main:1,n
Field Read,context=Main:1,INF
Field Read,context=Main:1,n
Field Read,context=Main:1,c
Field Read,context=Main:1,n
Field Read,context=Main:1,INF
Field Read,context=Main:1,n
