Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=4
Variable Write,context=Main#main:1,m=5
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=20
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=35
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=60
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,3=70
Variable Write,context=Main#main:1,a=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,4=15
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,5=30
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,6=40
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,7=80
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:1,8=90
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,max=15
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,max=15
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,max=15
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,max=15
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,max=15
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,max=20
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,max=20
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,max=20
Variable Write,context=Main#main:1,i=8
Variable Write,context=Main#main:1,max=20
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,m=2
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=10
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=20
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:2,2=30
Variable Write,context=Main#main:1,a=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=0,index=7>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,3=42
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,4=60
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,max=10
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,max=10
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,max=10
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,max=12
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,max=18
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,m=1
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Variable Write,context=Main#main:1,a=int[]:3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=0,index=7>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:3,0=100
Variable Write,context=Main#main:1,a=int[]:3
Variable Write,context=Main#main:1,max=100
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,m=1
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Variable Write,context=Main#main:1,a=int[]:4
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:4,0=10
Variable Write,context=Main#main:1,a=int[]:4
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=0,index=7>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:4,1=50
Variable Write,context=Main#main:1,a=int[]:4
Variable Write,context=Main#main:1,max=10
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,max=40
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,m=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
