Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=364)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,n=3
Method Call,caller=Main:1#run:1,target=Main:1#calc:1
Variable Write,context=Main:1#calc:1,n=3
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.0
Field Write,context=double[]:1,2=0.0
Field Write,context=Main:1,xs=double[]:1
New Object,object=double[]:2
Field Write,context=double[]:2,0=0.0
Field Write,context=double[]:2,1=0.0
Field Write,context=double[]:2,2=0.0
Field Write,context=Main:1,ys=double[]:2
New Object,object=double[]:3
Field Write,context=double[]:3,0=0.0
Field Write,context=double[]:3,1=0.0
Field Write,context=double[]:3,2=0.0
Field Write,context=Main:1,zs=double[]:3
New Object,object=double[]:4
Field Write,context=double[]:4,0=0.0
Field Write,context=double[]:4,1=0.0
Field Write,context=double[]:4,2=0.0
Field Write,context=Main:1,rs=double[]:4
Variable Write,context=Main:1#calc:1,i=0
Field Read,context=Main:1,xs
Field Read,context=Main:1,sc
Field Write,context=double[]:1,0=10.0
Field Read,context=Main:1,ys
Field Read,context=Main:1,sc
Field Write,context=double[]:2,0=10.0
Field Read,context=Main:1,zs
Field Read,context=Main:1,sc
Field Write,context=double[]:3,0=50.0
Field Read,context=Main:1,rs
Field Read,context=Main:1,sc
Field Write,context=double[]:4,0=10.0
Variable Write,context=Main:1#calc:1,i=1
Field Read,context=Main:1,xs
Field Read,context=Main:1,sc
Field Write,context=double[]:1,1=40.0
Field Read,context=Main:1,ys
Field Read,context=Main:1,sc
Field Write,context=double[]:2,1=10.0
Field Read,context=Main:1,zs
Field Read,context=Main:1,sc
Field Write,context=double[]:3,1=50.0
