Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,in=java.util.Scanner (id=365)
New Object,object=char[]:1
Field Write,context=char[]:1,0=A
Field Write,context=char[]:1,1=B
Field Write,context=char[]:1,2=C
Field Write,context=Main,s=char[]:1
Variable Write,context=Main#main:1,idx=3
Field Read,context=Main,s
New Object,object=Node:1
Method Call,caller=Main#main:1,target=Node:1#Node:1
Variable Write,context=Node:1#Node:1,num=1
Field Write,context=Node:1,edge=java.util.ArrayList (id=369)
Field Write,context=Node:1,num=1
Method Exit,returner=Node:1#Node:1,value=<void>
Variable Write,context=Main#main:1,base=Node:1
Field Write,context=Main,cur=0
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Node:1,edge
Method Call,caller=Main#main:1,target=Main#gen:1
Field Read,context=Main,s
Field Read,context=Main,cur
Method Call,caller=Main#gen:1,target=Main#getStr:1
Variable Write,context=Main#getStr:1,sb=java.lang.StringBuilder (id=370)
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Main,s
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Main,cur
Field Write,context=Main,cur=1
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Main,s
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Main,cur
Field Write,context=Main,cur=2
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Main,s
Field Read,context=Main,cur
Field Read,context=Main,s
Field Read,context=Main,cur
Field Write,context=Main,cur=3
Field Read,context=Main,cur
Field Read,context=Main,s
Variable Write,context=Main#getStr:1,result=ABC
Method Exit,returner=Main#getStr:1,value=ABC
New Object,object=Node:2
Method Call,caller=Main#gen:1,target=Node:2#Node:1
Variable Write,context=Node:2#Node:1,str=ABC
Variable Write,context=Node:2#Node:1,num=1
Field Write,context=Node:2,str=ABC
Field Write,context=Node:2,num=1
Method Exit,returner=Node:2#Node:1,value=<void>
