Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main$Scanner:1
Method Call,caller=Main#main:1,target=Main$Scanner:1#Main$Scanner:1
Variable Write,context=Main$Scanner:1#Main$Scanner:1,is=java.io.BufferedInputStream (id=345)
Field Write,context=Main$Scanner:1,br=java.io.BufferedReader (id=346)
Method Exit,returner=Main$Scanner:1#Main$Scanner:1,value=<void>
Variable Write,context=Main#main:1,sc=Main$Scanner:1
Method Call,caller=Main#main:1,target=Main$Scanner:1#nextInt:1
Method Call,caller=Main$Scanner:1#nextInt:1,target=Main$Scanner:1#next:1
Method Call,caller=Main$Scanner:1#next:1,target=Main$Scanner:1#getLine:1
Method Call,caller=Main$Scanner:1#getLine:1,target=Main$Scanner:1#hasNext:1
Field Read,context=Main$Scanner:1,tok
Variable Write,context=Main$Scanner:1#hasNext:1,result=false
Method Exit,returner=Main$Scanner:1#hasNext:1,value=false
Field Read,context=Main$Scanner:1,br
Field Write,context=Main$Scanner:1,tok=java.util.StringTokenizer (id=347)
Method Call,caller=Main$Scanner:1#getLine:1,target=Main$Scanner:1#hasNext:2
Field Read,context=Main$Scanner:1,tok
Field Read,context=Main$Scanner:1,tok
Variable Write,context=Main$Scanner:1#hasNext:2,result=true
Method Exit,returner=Main$Scanner:1#hasNext:2,value=true
Method Exit,returner=Main$Scanner:1#getLine:1,value=<void>
Field Read,context=Main$Scanner:1,tok
Variable Write,context=Main$Scanner:1#next:1,result=4
Method Exit,returner=Main$Scanner:1#next:1,value=4
Variable Write,context=Main$Scanner:1#nextInt:1,result=4
Method Exit,returner=Main$Scanner:1#nextInt:1,value=4
Variable Write,context=Main#main:1,n=4
Method Call,caller=Main#main:1,target=Main$Scanner:1#nextInt:2
Method Call,caller=Main$Scanner:1#nextInt:2,target=Main$Scanner:1#next:2
Method Call,caller=Main$Scanner:1#next:2,target=Main$Scanner:1#getLine:2
