Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,size=1002
Field Read,context=Main,size
Field Write,context=Main,set=500
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Method Call,caller=Main#main:1,target=Main#prime:1
Field Write,context=Main,isPrime=boolean[1000001] (id=364)
Field Read,context=Main,isPrime
Field Read,context=Main,isPrime
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,i=2
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=4
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=6
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=8
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=10
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=12
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=14
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=16
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=18
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=20
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=22
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=24
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=26
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=28
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=30
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=32
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=34
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=36
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=38
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=40
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=42
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=44
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=46
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=48
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=50
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=52
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=54
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=56
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=58
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=60
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=62
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=64
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=66
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=68
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=70
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=72
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=74
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=76
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=78
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=80
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=82
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=84
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=86
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=88
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=90
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=92
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=94
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=96
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=98
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=100
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=102
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=104
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=106
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=108
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=110
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=112
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=114
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=116
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=118
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=120
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=122
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=124
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=126
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=128
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=130
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=132
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=134
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=136
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=138
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=140
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=142
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=144
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=146
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=148
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=150
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=152
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=154
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=156
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=158
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=160
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=162
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=164
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=166
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=168
Field Read,context=Main,isPrime
Variable Write,context=Main#prime:1,j=170
