Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,x1=1
Variable Write,context=Main#main:1,y1=1
Variable Write,context=Main#main:1,x2=3
Variable Write,context=Main#main:1,y2=1
Variable Write,context=Main#main:1,x3=3
Variable Write,context=Main#main:1,y3=3
New Object,object=Main$Point2D:1
Method Call,caller=Main#main:1,target=Main$Point2D:1#Main$Point2D:1
Variable Write,context=Main$Point2D:1#Main$Point2D:1,x=1.0
Variable Write,context=Main$Point2D:1#Main$Point2D:1,y=1.0
Field Write,context=Main$Point2D:1,x=1.0
Field Write,context=Main$Point2D:1,y=1.0
Method Exit,returner=Main$Point2D:1#Main$Point2D:1,value=<void>
New Object,object=Main$Point2D:2
Method Call,caller=Main#main:1,target=Main$Point2D:2#Main$Point2D:2
Variable Write,context=Main$Point2D:2#Main$Point2D:2,x=3.0
Variable Write,context=Main$Point2D:2#Main$Point2D:2,y=1.0
Field Write,context=Main$Point2D:2,x=3.0
Field Write,context=Main$Point2D:2,y=1.0
Method Exit,returner=Main$Point2D:2#Main$Point2D:2,value=<void>
New Object,object=Main$Point2D:3
Method Call,caller=Main#main:1,target=Main$Point2D:3#Main$Point2D:3
Variable Write,context=Main$Point2D:3#Main$Point2D:3,x=3.0
Variable Write,context=Main$Point2D:3#Main$Point2D:3,y=1.0
Field Write,context=Main$Point2D:3,x=3.0
Field Write,context=Main$Point2D:3,y=1.0
Method Exit,returner=Main$Point2D:3#Main$Point2D:3,value=<void>
New Object,object=Main$Point2D:4
Method Call,caller=Main#main:1,target=Main$Point2D:4#Main$Point2D:4
Variable Write,context=Main$Point2D:4#Main$Point2D:4,x=3.0
Variable Write,context=Main$Point2D:4#Main$Point2D:4,y=3.0
Field Write,context=Main$Point2D:4,x=3.0
Field Write,context=Main$Point2D:4,y=3.0
Method Exit,returner=Main$Point2D:4#Main$Point2D:4,value=<void>
