Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,stdin=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=6
Variable Write,context=Main#main:1,m=5
Variable Write,context=Main#main:1,list=java.util.ArrayList (id=364)
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,i=5
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,p1=0
Variable Write,context=Main#main:1,p2=1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=p1,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=p2,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,p1=0
Variable Write,context=Main#main:1,p2=2
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=p1,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=p2,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,p1=2
Variable Write,context=Main#main:1,p2=3
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=p1,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=p2,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,p1=1
Variable Write,context=Main#main:1,p2=2
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=p1,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=p2,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,p1=3
Variable Write,context=Main#main:1,p2=4
Variable Delete,method=Main#main:1 <name=p1,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=p2,type=int (id=7),value=<?>,index=8>
