Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=30
Field Write,context=java.lang.String[]:2,1=4
Field Write,context=java.lang.String[]:2,2=5
Field Write,context=java.lang.String[]:2,3=6
Variable Write,context=Main#main:1,b=java.lang.String[]:2
Field Write,context=Main,a=30
Field Write,context=Main,n=3
Field Read,context=Main,n
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.0
Field Write,context=double[]:1,2=0.0
Field Write,context=Main,r=double[]:1
Field Read,context=Main,n
Field Read,context=Main,n
Field Read,context=Main,n
New Object,object=double[][][]:1
New Object,object=double[][]:1
New Object,object=double[]:2
Field Write,context=double[]:2,0=0.0
Field Write,context=double[]:2,1=0.0
Field Write,context=double[]:2,2=0.0
Field Write,context=double[]:2,3=0.0
Field Write,context=double[]:2,4=0.0
Field Write,context=double[]:2,5=0.0
Field Write,context=double[]:2,6=0.0
Field Write,context=double[]:2,7=0.0
Field Write,context=double[][]:1,0=double[]:2
New Object,object=double[]:3
Field Write,context=double[]:3,0=0.0
Field Write,context=double[]:3,1=0.0
Field Write,context=double[]:3,2=0.0
Field Write,context=double[]:3,3=0.0
Field Write,context=double[]:3,4=0.0
Field Write,context=double[]:3,5=0.0
Field Write,context=double[]:3,6=0.0
Field Write,context=double[]:3,7=0.0
Field Write,context=double[][]:1,1=double[]:3
New Object,object=double[]:4
Field Write,context=double[]:4,0=0.0
Field Write,context=double[]:4,1=0.0
Field Write,context=double[]:4,2=0.0
Field Write,context=double[]:4,3=0.0
Field Write,context=double[]:4,4=0.0
Field Write,context=double[]:4,5=0.0
Field Write,context=double[]:4,6=0.0
Field Write,context=double[]:4,7=0.0
Field Write,context=double[][]:1,2=double[]:4
Field Write,context=double[][][]:1,0=double[][]:1
New Object,object=double[][]:2
New Object,object=double[]:5
