Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,a=8
Variable Write,context=Main#main:1,b=7
Variable Write,context=Main#main:1,c=9
Variable Write,context=Main#main:1,d=9
Method Call,caller=Main#main:1,target=Main#f:1
Variable Write,context=Main#f:1,k=10
Variable Write,context=Main#f:1,a=8
Variable Write,context=Main#f:1,b=7
Variable Write,context=Main#f:1,c=9
Variable Write,context=Main#f:1,d=9
Method Call,caller=Main#f:1,target=Main#check:1
Variable Write,context=Main#check:1,k=10
Variable Write,context=Main#check:1,a=8
Variable Write,context=Main#check:1,b=7
Variable Write,context=Main#check:1,c=9
Variable Write,context=Main#check:1,d=9
Method Call,caller=Main#check:1,target=Main#f:1
Variable Write,context=Main#f:1,a=8
Variable Write,context=Main#f:1,b=7
Variable Write,context=Main#f:1,c=9
Variable Write,context=Main#f:1,k=1
Method Call,caller=Main#f:1,target=Main#check:1
Variable Write,context=Main#check:1,a=8
Variable Write,context=Main#check:1,b=7
Variable Write,context=Main#check:1,c=9
Variable Write,context=Main#check:1,k=1
Method Call,caller=Main#check:1,target=Main#check:1
Variable Write,context=Main#check:1,a=8
Variable Write,context=Main#check:1,b=7
Variable Write,context=Main#check:1,k=-8
Variable Write,context=Main#check:1,result=null
Method Exit,returner=Main#check:1,value=null
Variable Write,context=Main#check:1,str=null
Method Call,caller=Main#check:1,target=Main#check:2
Variable Write,context=Main#check:2,a=8
Variable Write,context=Main#check:2,b=7
Variable Write,context=Main#check:2,k=10
Variable Write,context=Main#check:2,result=null
Method Exit,returner=Main#check:2,value=null
Method Call,caller=Main#check:1,target=Main#check:3
Variable Write,context=Main#check:3,a=8
Variable Write,context=Main#check:3,b=7
Variable Write,context=Main#check:3,k=8
Variable Write,context=Main#check:3,result=null
Method Exit,returner=Main#check:3,value=null
Variable Write,context=Main#check:1,result=null
Method Exit,returner=Main#check:1,value=null
