Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sca=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=3
Field Write,context=Main,delta=java.util.ArrayList (id=364)
Variable Write,context=Main#main:1,dx=1
Variable Write,context=Main#main:1,dy=0
Field Read,context=Main,delta
Variable Delete,method=Main#main:1 <name=dx,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,dx=0
Variable Write,context=Main#main:1,dy=1
Field Read,context=Main,delta
Variable Delete,method=Main#main:1 <name=dx,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,dx=-1
Variable Write,context=Main#main:1,dy=0
Field Read,context=Main,delta
Variable Delete,method=Main#main:1 <name=dx,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,dx=1
Variable Write,context=Main#main:1,dy=0
Field Read,context=Main,delta
Variable Delete,method=Main#main:1 <name=dx,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,dx=0
Variable Write,context=Main#main:1,dy=5
Field Read,context=Main,delta
Variable Delete,method=Main#main:1 <name=dx,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,dx=-1
Variable Write,context=Main#main:1,dy=0
Field Read,context=Main,delta
Variable Delete,method=Main#main:1 <name=dx,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=dy,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,dx=0
Variable Write,context=Main#main:1,dy=-1
Field Read,context=Main,delta
