Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
New Object,object=int[][][]:1
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=1
Field Write,context=int[]:1,1=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=-1
Field Write,context=int[]:2,1=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=1
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=-1
Field Write,context=int[][]:1,3=int[]:4
New Object,object=int[]:5
Field Write,context=int[]:5,0=1
Field Write,context=int[]:5,1=-1
Field Write,context=int[][]:1,4=int[]:5
New Object,object=int[]:6
Field Write,context=int[]:6,0=1
Field Write,context=int[]:6,1=1
Field Write,context=int[][]:1,5=int[]:6
Field Write,context=int[][][]:1,0=int[][]:1
New Object,object=int[][]:2
New Object,object=int[]:7
Field Write,context=int[]:7,0=1
Field Write,context=int[]:7,1=0
Field Write,context=int[][]:2,0=int[]:7
New Object,object=int[]:8
Field Write,context=int[]:8,0=-1
Field Write,context=int[]:8,1=0
Field Write,context=int[][]:2,1=int[]:8
New Object,object=int[]:9
Field Write,context=int[]:9,0=0
Field Write,context=int[]:9,1=1
Field Write,context=int[][]:2,2=int[]:9
New Object,object=int[]:10
Field Write,context=int[]:10,0=0
Field Write,context=int[]:10,1=-1
Field Write,context=int[][]:2,3=int[]:10
New Object,object=int[]:11
Field Write,context=int[]:11,0=-1
Field Write,context=int[]:11,1=1
Field Write,context=int[][]:2,4=int[]:11
New Object,object=int[]:12
Field Write,context=int[]:12,0=-1
Field Write,context=int[]:12,1=-1
Field Write,context=int[][]:2,5=int[]:12
Field Write,context=int[][][]:1,1=int[][]:2
Field Write,context=Main,move_dir=int[][][]:1
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=380)
