Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,col=int[][36] (id=21)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=49)
Variable Write,context=Main#main:1,map=java.util.HashMap (id=50)
Variable Write,context=Main#main:1,n=5
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,4=1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,9=1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,3=1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:1,8=1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,min=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,min=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,min=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,weights=int[]:1
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=min,type=int (id=7),value=<?>,index=8>
