Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,map=java.util.TreeMap (id=21)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=50)
Field Read,context=Main,map
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=1
Field Write,context=java.lang.String[]:2,1=3
Variable Write,context=Main#main:1,s=java.lang.String[]:2
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,v=1
Field Read,context=Main,map
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,v=3
Field Read,context=Main,map
Field Read,context=Main,map
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=3
Field Write,context=java.lang.String[]:3,1=4
Variable Write,context=Main#main:1,s=java.lang.String[]:3
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,v=3
Field Read,context=Main,map
Field Read,context=Main,map
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,v=4
Field Read,context=Main,map
Field Read,context=Main,map
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=3
Field Write,context=java.lang.String[]:4,1=5
Variable Write,context=Main#main:1,s=java.lang.String[]:4
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,v=3
Field Read,context=Main,map
Field Read,context=Main,map
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,v=5
Field Read,context=Main,map
Field Read,context=Main,map
New Object,object=java.lang.String[]:5
Field Write,context=java.lang.String[]:5,0=3
Field Write,context=java.lang.String[]:5,1=6
Variable Write,context=Main#main:1,s=java.lang.String[]:5
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,v=3
Field Read,context=Main,map
Field Read,context=Main,map
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,v=6
Field Read,context=Main,map
Field Read,context=Main,map
New Object,object=java.lang.String[]:6
Field Write,context=java.lang.String[]:6,0=4
Field Write,context=java.lang.String[]:6,1=6
Variable Write,context=Main#main:1,s=java.lang.String[]:6
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,v=4
Field Read,context=Main,map
Field Read,context=Main,map
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,v=6
Field Read,context=Main,map
Field Read,context=Main,map
Field Read,context=Main,map
New Object,object=java.lang.String[]:7
Field Write,context=java.lang.String[]:7,0=4
Field Write,context=java.lang.String[]:7,1=7
Variable Write,context=Main#main:1,s=java.lang.String[]:7
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,v=4
Field Read,context=Main,map
Field Read,context=Main,map
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
