Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scanner=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,sum=1
Variable Write,context=Main#main:1,top=1
Variable Write,context=Main#main:1,south=2
Variable Write,context=Main#main:1,east=3
Variable Write,context=Main#main:1,west=4
Variable Write,context=Main#main:1,north=5
Variable Write,context=Main#main:1,under=6
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,sum=1
Variable Write,context=Main#main:1,top=1
Variable Write,context=Main#main:1,south=2
Variable Write,context=Main#main:1,east=3
Variable Write,context=Main#main:1,west=4
Variable Write,context=Main#main:1,north=5
Variable Write,context=Main#main:1,under=6
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,order=North
Variable Write,context=Main#main:1,swap=5
Variable Write,context=Main#main:1,north=1
Variable Write,context=Main#main:1,top=2
Variable Write,context=Main#main:1,south=6
Variable Write,context=Main#main:1,under=5
Variable Write,context=Main#main:1,sum=3
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,order=North
Variable Write,context=Main#main:1,swap=1
Variable Write,context=Main#main:1,north=2
Variable Write,context=Main#main:1,top=6
Variable Write,context=Main#main:1,south=5
Variable Write,context=Main#main:1,under=1
Variable Write,context=Main#main:1,sum=9
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,order=East
Variable Write,context=Main#main:1,swap=6
Variable Write,context=Main#main:1,top=4
Variable Write,context=Main#main:1,west=1
Variable Write,context=Main#main:1,under=3
Variable Write,context=Main#main:1,east=6
Variable Write,context=Main#main:1,sum=13
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,order=South
Variable Write,context=Main#main:1,swap=2
Variable Write,context=Main#main:1,north=3
Variable Write,context=Main#main:1,under=5
Variable Write,context=Main#main:1,south=4
Variable Write,context=Main#main:1,top=2
Variable Write,context=Main#main:1,sum=15
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,order=West
Variable Write,context=Main#main:1,swap=2
Variable Write,context=Main#main:1,top=6
Variable Write,context=Main#main:1,east=5
Variable Write,context=Main#main:1,under=1
Variable Write,context=Main#main:1,west=2
Variable Write,context=Main#main:1,sum=21
Variable Write,context=Main#main:1,n=8
Variable Write,context=Main#main:1,sum=1
Variable Write,context=Main#main:1,top=1
Variable Write,context=Main#main:1,south=2
Variable Write,context=Main#main:1,east=3
Variable Write,context=Main#main:1,west=4
Variable Write,context=Main#main:1,north=5
Variable Write,context=Main#main:1,under=6
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=7,index=12>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,order=West
Variable Write,context=Main#main:1,swap=1
Variable Write,context=Main#main:1,top=3
Variable Write,context=Main#main:1,east=6
Variable Write,context=Main#main:1,under=4
Variable Write,context=Main#main:1,west=1
Variable Write,context=Main#main:1,sum=4
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,order=North
Variable Write,context=Main#main:1,swap=5
Variable Write,context=Main#main:1,north=3
Variable Write,context=Main#main:1,top=2
Variable Write,context=Main#main:1,south=4
Variable Write,context=Main#main:1,under=5
Variable Write,context=Main#main:1,sum=6
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,order=Left
Variable Write,context=Main#main:1,swap=3
Variable Write,context=Main#main:1,north=6
Variable Write,context=Main#main:1,east=4
Variable Write,context=Main#main:1,south=1
Variable Write,context=Main#main:1,west=3
Variable Write,context=Main#main:1,sum=8
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,order=South
Variable Write,context=Main#main:1,swap=6
Variable Write,context=Main#main:1,north=5
Variable Write,context=Main#main:1,under=1
Variable Write,context=Main#main:1,south=2
Variable Write,context=Main#main:1,top=6
Variable Write,context=Main#main:1,sum=14
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,order=Right
Variable Write,context=Main#main:1,swap=5
Variable Write,context=Main#main:1,north=3
Variable Write,context=Main#main:1,west=2
Variable Write,context=Main#main:1,south=4
Variable Write,context=Main#main:1,east=5
Variable Write,context=Main#main:1,sum=20
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,order=North
Variable Write,context=Main#main:1,swap=3
Variable Write,context=Main#main:1,north=6
Variable Write,context=Main#main:1,top=4
Variable Write,context=Main#main:1,south=1
Variable Write,context=Main#main:1,under=3
Variable Write,context=Main#main:1,sum=24
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,order=Left
Variable Write,context=Main#main:1,swap=6
Variable Write,context=Main#main:1,north=5
Variable Write,context=Main#main:1,east=1
Variable Write,context=Main#main:1,south=2
Variable Write,context=Main#main:1,west=6
Variable Write,context=Main#main:1,sum=28
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,order=East
Variable Write,context=Main#main:1,swap=4
Variable Write,context=Main#main:1,top=6
Variable Write,context=Main#main:1,west=3
Variable Write,context=Main#main:1,under=1
Variable Write,context=Main#main:1,east=4
Variable Write,context=Main#main:1,sum=34
Variable Write,context=Main#main:1,n=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
