Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,m=3
Variable Write,context=Main#main:1,tt=0
New Object,object=boolean[][]:1
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[]:1,2=false
Field Write,context=boolean[]:1,3=false
Field Write,context=boolean[]:1,4=false
Field Write,context=boolean[][]:1,0=boolean[]:1
New Object,object=boolean[]:2
Field Write,context=boolean[]:2,0=false
Field Write,context=boolean[]:2,1=false
Field Write,context=boolean[]:2,2=false
Field Write,context=boolean[]:2,3=false
Field Write,context=boolean[]:2,4=false
Field Write,context=boolean[][]:1,1=boolean[]:2
New Object,object=boolean[]:3
Field Write,context=boolean[]:3,0=false
Field Write,context=boolean[]:3,1=false
Field Write,context=boolean[]:3,2=false
Field Write,context=boolean[]:3,3=false
Field Write,context=boolean[]:3,4=false
Field Write,context=boolean[][]:1,2=boolean[]:3
New Object,object=boolean[]:4
Field Write,context=boolean[]:4,0=false
Field Write,context=boolean[]:4,1=false
Field Write,context=boolean[]:4,2=false
Field Write,context=boolean[]:4,3=false
Field Write,context=boolean[]:4,4=false
Field Write,context=boolean[][]:1,3=boolean[]:4
New Object,object=boolean[]:5
Field Write,context=boolean[]:5,0=false
Field Write,context=boolean[]:5,1=false
Field Write,context=boolean[]:5,2=false
Field Write,context=boolean[]:5,3=false
Field Write,context=boolean[]:5,4=false
Field Write,context=boolean[][]:1,4=boolean[]:5
Variable Write,context=Main#main:1,map=boolean[][]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,map=boolean[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,map=boolean[][]:1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,map=boolean[][]:1
Variable Write,context=Main#main:1,j=3
