Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=8
New Object,object=Main$T[]:1
Field Write,context=Main$T[]:1,0=null
Field Write,context=Main$T[]:1,1=null
Field Write,context=Main$T[]:1,2=null
Field Write,context=Main$T[]:1,3=null
Field Write,context=Main$T[]:1,4=null
Field Write,context=Main$T[]:1,5=null
Field Write,context=Main$T[]:1,6=null
Field Write,context=Main$T[]:1,7=null
Variable Write,context=Main#main:1,t=Main$T[]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,id=34001
Variable Write,context=Main#main:1,s=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,s=200
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,s=388
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,s=775
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,s=920
New Object,object=Main$T:1
Method Call,caller=Main#main:1,target=Main$T:1#Main$T:1
Variable Write,context=Main$T:1#Main$T:1,id=34001
Variable Write,context=Main$T:1#Main$T:1,t=920
Field Write,context=Main$T:1,id=34001
Field Write,context=Main$T:1,t=920
Method Exit,returner=Main$T:1#Main$T:1,value=<void>
Field Write,context=Main$T[]:1,0=Main$T:1
Variable Write,context=Main#main:1,t=Main$T[]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,id=20941
Variable Write,context=Main#main:1,s=0
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=3,index=7>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,s=185
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,s=346
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,s=785
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,s=947
New Object,object=Main$T:2
