Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#doit:1
Variable Write,context=Main:1#doit:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main:1#doit:1,n=2
Variable Write,context=Main:1#doit:1,m=5
New Object,object=Main$C[]:1
Field Write,context=Main$C[]:1,0=null
Field Write,context=Main$C[]:1,1=null
Variable Write,context=Main:1#doit:1,data=Main$C[]:1
Variable Write,context=Main:1#doit:1,i=0
Variable Write,context=Main:1#doit:1,ispermit=true
Variable Write,context=Main:1#doit:1,from=192168??
Variable Write,context=Main:1#doit:1,to=?12??34?
New Object,object=Main$C:1
Method Call,caller=Main:1#doit:1,target=Main$C:1#Main$C:1
Variable Write,context=Main$C:1#Main$C:1,from=192168??
Variable Write,context=Main$C:1#Main$C:1,to=?12??34?
Variable Write,context=Main$C:1#Main$C:1,ispermit=true
Field Write,context=Main$C:1,from=192168??
Field Write,context=Main$C:1,to=?12??34?
Field Write,context=Main$C:1,ispermit=true
Method Exit,returner=Main$C:1#Main$C:1,value=<void>
Field Write,context=Main$C[]:1,0=Main$C:1
Variable Write,context=Main:1#doit:1,data=Main$C[]:1
Variable Write,context=Main:1#doit:1,i=1
Variable Delete,method=Main:1#doit:1 <name=ispermit,type=boolean (id=2),value=<?>,index=5>
Variable Delete,method=Main:1#doit:1 <name=from,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main:1#doit:1 <name=to,type=java.lang.String (id=25),value=<?>,index=7>
Variable Write,context=Main:1#doit:1,ispermit=false
Variable Write,context=Main:1#doit:1,from=19216899
Variable Write,context=Main:1#doit:1,to=012343?5
New Object,object=Main$C:2
Method Call,caller=Main:1#doit:1,target=Main$C:2#Main$C:2
Variable Write,context=Main$C:2#Main$C:2,from=19216899
