Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,kbd=java.util.Scanner (id=362)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,kbd
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=380
Variable Write,context=Main#main:1,change=620
Variable Write,context=Main#main:1,cnt=0
Variable Write,context=Main#main:1,change=120
Variable Write,context=Main#main:1,cnt=1
Variable Write,context=Main#main:1,change=20
Variable Write,context=Main#main:1,cnt=2
Variable Write,context=Main#main:1,change=10
Variable Write,context=Main#main:1,cnt=3
Variable Write,context=Main#main:1,change=0
Variable Write,context=Main#main:1,cnt=4
Field Read,context=Main,kbd
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main#main:1 <name=change,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=cnt,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,change=999
Variable Write,context=Main#main:1,cnt=0
Variable Write,context=Main#main:1,change=499
Variable Write,context=Main#main:1,cnt=1
Variable Write,context=Main#main:1,change=399
Variable Write,context=Main#main:1,cnt=2
Variable Write,context=Main#main:1,change=299
Variable Write,context=Main#main:1,cnt=3
Variable Write,context=Main#main:1,change=199
Variable Write,context=Main#main:1,cnt=4
Variable Write,context=Main#main:1,change=99
Variable Write,context=Main#main:1,cnt=5
Variable Write,context=Main#main:1,change=49
Variable Write,context=Main#main:1,cnt=6
Variable Write,context=Main#main:1,change=39
Variable Write,context=Main#main:1,cnt=7
Variable Write,context=Main#main:1,change=29
Variable Write,context=Main#main:1,cnt=8
Variable Write,context=Main#main:1,change=19
Variable Write,context=Main#main:1,cnt=9
Variable Write,context=Main#main:1,change=9
Variable Write,context=Main#main:1,cnt=10
Variable Write,context=Main#main:1,change=4
Variable Write,context=Main#main:1,cnt=11
Variable Write,context=Main#main:1,change=3
Variable Write,context=Main#main:1,cnt=12
Variable Write,context=Main#main:1,change=2
Variable Write,context=Main#main:1,cnt=13
Variable Write,context=Main#main:1,change=1
Variable Write,context=Main#main:1,cnt=14
Variable Write,context=Main#main:1,change=0
Variable Write,context=Main#main:1,cnt=15
Field Read,context=Main,kbd
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main#main:1 <name=change,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=cnt,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=0
Field Read,context=Main,kbd
