Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Variable Write,context=Main#main:1,obj=Main:1
Method Call,caller=Main#main:1,target=Main:1#doit:1
Variable Write,context=Main:1#doit:1,sc=java.util.Scanner (id=364)
Field Write,context=Main:1,n=7
Field Read,context=Main:1,n
Field Read,context=Main:1,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=Main:1,inputxpos=int[]:1
Field Read,context=Main:1,n
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[]:2,6=0
Field Write,context=Main:1,inputypos=int[]:2
Field Read,context=Main:1,n
New Object,object=boolean[][]:1
Field Write,context=boolean[][]:1,0=boolean[71] (id=369)
Field Write,context=boolean[][]:1,1=boolean[71] (id=370)
Field Write,context=boolean[][]:1,2=boolean[71] (id=371)
Field Write,context=boolean[][]:1,3=boolean[71] (id=372)
Field Write,context=boolean[][]:1,4=boolean[71] (id=373)
Field Write,context=Main:1,clocktable=boolean[][]:1
Variable Write,context=Main:1#doit:1,inputind=0
Variable Write,context=Main:1#doit:1,i=0
Variable Write,context=Main:1#doit:1,inputline=X...XX.
Variable Write,context=Main:1#doit:1,j=0
Variable Write,context=Main:1#doit:1,now=X
Field Read,context=Main:1,inputxpos
Field Read,context=Main:1,inputypos
Variable Write,context=Main:1#doit:1,inputind=1
Field Read,context=Main:1,clocktable
Variable Write,context=Main:1#doit:1,j=1
