Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sca=java.util.Scanner (id=363)
Field Write,context=Main,r=2
Field Write,context=Main,n=3
Field Read,context=Main,r
Field Read,context=Main,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=Main,xl=int[]:1
Field Read,context=Main,n
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=Main,xr=int[]:2
Field Read,context=Main,n
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=Main,h=int[]:3
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,xl
Field Read,context=Main,xr
Field Read,context=Main,h
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,xl
Field Read,context=Main,xr
Field Read,context=Main,h
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,xl
Field Read,context=Main,xr
Field Read,context=Main,h
Field Read,context=Main,n
Method Call,caller=Main#main:1,target=Main#start:1
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=0
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=1
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=2
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=3
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=4
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=5
Variable Write,context=Main#start:1,height=java.awt.Point[41] (id=367)
Variable Write,context=Main#start:1,i=6
