Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=3
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[][]:1,2=int[]:3
Variable Write,context=Main#main:1,map=int[][]:1
New Object,object=boolean[][]:1
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[]:1,2=false
Field Write,context=boolean[][]:1,0=boolean[]:1
New Object,object=boolean[]:2
Field Write,context=boolean[]:2,0=false
Field Write,context=boolean[]:2,1=false
Field Write,context=boolean[]:2,2=false
Field Write,context=boolean[][]:1,1=boolean[]:2
New Object,object=boolean[]:3
Field Write,context=boolean[]:3,0=false
Field Write,context=boolean[]:3,1=false
Field Write,context=boolean[]:3,2=false
Field Write,context=boolean[][]:1,2=boolean[]:3
Variable Write,context=Main#main:1,flag=boolean[][]:1
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,y=2
Variable Write,context=Main#main:1,map=int[][]:1
Variable Write,context=Main#main:1,flag=boolean[][]:1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,x=2
Variable Write,context=Main#main:1,y=3
Variable Write,context=Main#main:1,y=0
Variable Write,context=Main#main:1,map=int[][]:1
Variable Write,context=Main#main:1,flag=boolean[][]:1
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,x=3
Variable Write,context=Main#main:1,y=1
