Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,w=5
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#main:1,array=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,array=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,array=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,array=int[]:1
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,3=4
Variable Write,context=Main#main:1,array=int[]:1
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:1,4=5
Variable Write,context=Main#main:1,array=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,n=4
Variable Write,context=Main#main:1,blank=
Variable Write,context=Main#main:1,i=0
Method Call,caller=Main#main:1,target=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;)
Method Call,caller=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;),target=Ljava/lang/invoke/MethodHandleNatives;.linkCallSiteImpl(Ljava/lang/Class;Ljava/lang/invoke/MethodHandle;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Object;[Ljava/lang/Object;)
