Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,in=java.util.Scanner (id=44)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,in
Field Read,context=Main,in
Variable Write,context=Main#main:1,s=xlmw mw xli tmgxyvi xlex m xsso mr xli xvmt.
Method Call,caller=Main#main:1,target=Main#shift:1
Variable Write,context=Main#shift:1,s=xlmw mw xli tmgxyvi xlex m xsso mr xli xvmt.
Variable Write,context=Main#shift:1,input=java.lang.StringBuffer (id=49)
Variable Write,context=Main#shift:1,output=java.lang.StringBuffer (id=52)
Variable Write,context=Main#shift:1,i=0
Variable Write,context=Main#shift:1,c=x
Variable Write,context=Main#shift:1,i=1
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=l
Variable Write,context=Main#shift:1,i=2
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=m
Variable Write,context=Main#shift:1,i=3
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=w
Variable Write,context=Main#shift:1,i=4
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=5
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=m
Variable Write,context=Main#shift:1,i=6
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=w
Variable Write,context=Main#shift:1,i=7
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=8
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=x
Variable Write,context=Main#shift:1,i=9
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=l
Variable Write,context=Main#shift:1,i=10
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=i
Variable Write,context=Main#shift:1,i=11
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=12
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=t
Variable Write,context=Main#shift:1,i=13
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=m
Variable Write,context=Main#shift:1,i=14
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=g
Variable Write,context=Main#shift:1,i=15
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=x
Variable Write,context=Main#shift:1,i=16
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=y
Variable Write,context=Main#shift:1,i=17
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=v
Variable Write,context=Main#shift:1,i=18
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=i
Variable Write,context=Main#shift:1,i=19
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=20
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=x
Variable Write,context=Main#shift:1,i=21
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=l
Variable Write,context=Main#shift:1,i=22
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=e
Variable Write,context=Main#shift:1,i=23
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=x
Variable Write,context=Main#shift:1,i=24
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=25
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=m
Variable Write,context=Main#shift:1,i=26
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=27
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=x
Variable Write,context=Main#shift:1,i=28
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=s
Variable Write,context=Main#shift:1,i=29
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=s
Variable Write,context=Main#shift:1,i=30
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=o
Variable Write,context=Main#shift:1,i=31
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=
Variable Write,context=Main#shift:1,i=32
Variable Delete,method=Main#shift:1 <name=c,type=char (id=4),value=<?>,index=4>
Variable Write,context=Main#shift:1,c=m
Variable Write,context=Main#shift:1,i=33
