Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,INF=10000007
New Object,object=Main$SC:1
Method Call,caller=Main#main:1,target=Main$SC:1#Main$SC:1
Variable Write,context=Main$SC:1#Main$SC:1,in=java.io.BufferedInputStream (id=27)
Field Write,context=Main$SC:1,reader=null
Field Write,context=Main$SC:1,tokenizer=null
Field Write,context=Main$SC:1,reader=java.io.BufferedReader (id=30)
Method Exit,returner=Main$SC:1#Main$SC:1,value=<void>
Variable Write,context=Main#main:1,sc=Main$SC:1
Method Call,caller=Main#main:1,target=Main$SC:1#nextInt:1
Method Call,caller=Main$SC:1#nextInt:1,target=Main$SC:1#next:1
Field Read,context=Main$SC:1,tokenizer
Field Read,context=Main$SC:1,reader
Field Write,context=Main$SC:1,tokenizer=java.util.StringTokenizer (id=33)
Field Read,context=Main$SC:1,tokenizer
Variable Write,context=Main$SC:1#next:1,result=6
Method Exit,returner=Main$SC:1#next:1,value=6
Variable Write,context=Main$SC:1#nextInt:1,result=6
Method Exit,returner=Main$SC:1#nextInt:1,value=6
Variable Write,context=Main#main:1,N=6
New Object,object=Main$Vertex[]:1
Field Write,context=Main$Vertex[]:1,0=null
Field Write,context=Main$Vertex[]:1,1=null
Field Write,context=Main$Vertex[]:1,2=null
Field Write,context=Main$Vertex[]:1,3=null
Field Write,context=Main$Vertex[]:1,4=null
Field Write,context=Main$Vertex[]:1,5=null
Field Write,context=Main$Vertex[]:1,6=null
Field Write,context=Main$Vertex[]:1,7=null
Field Write,context=Main$Vertex[]:1,8=null
Field Write,context=Main$Vertex[]:1,9=null
Variable Write,context=Main#main:1,miti=Main$Vertex[]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
