Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,stdIn=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,y=8
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Variable Write,context=Main#main:1,b=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Variable Write,context=Main#main:1,r=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Variable Write,context=Main#main:1,t=int[]:3
Variable Write,context=Main#main:1,ans=double[100] (id=52)
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,b=int[]:1
Field Write,context=int[]:2,0=5
Variable Write,context=Main#main:1,r=int[]:2
Field Write,context=int[]:3,0=2
Variable Write,context=Main#main:1,t=int[]:3
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,b=int[]:1
Field Write,context=int[]:2,1=6
Variable Write,context=Main#main:1,r=int[]:2
Field Write,context=int[]:3,1=1
Variable Write,context=Main#main:1,t=int[]:3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,tmp=1.0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,tmp=1.05
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,tmp=1.1025
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,tmp=1.1576250000000001
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,tmp=1.2155062500000002
Variable Write,context=Main#main:1,j=4
Variable Write,context=Main#main:1,tmp=1.2762815625000004
Variable Write,context=Main#main:1,j=5
Variable Write,context=Main#main:1,tmp=1.3400956406250004
Variable Write,context=Main#main:1,j=6
