Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,w=15
Variable Write,context=Main#main:1,h=6
New Object,object=Board:1
Method Call,caller=Main#main:1,target=Board:1#Board:1
Variable Write,context=Board:1#Board:1,h=6
Variable Write,context=Board:1#Board:1,w=15
New Object,object=Board$Bars[]:1
Field Write,context=Board$Bars[]:1,0=null
Field Write,context=Board$Bars[]:1,1=null
Field Write,context=Board$Bars[]:1,2=null
Field Write,context=Board$Bars[]:1,3=null
Field Write,context=Board$Bars[]:1,4=null
Field Write,context=Board$Bars[]:1,5=null
Field Write,context=Board$Bars[]:1,6=null
Field Write,context=Board$Bars[]:1,7=null
Field Write,context=Board$Bars[]:1,8=null
Field Write,context=Board$Bars[]:1,9=null
Field Write,context=Board$Bars[]:1,10=null
Field Write,context=Board$Bars[]:1,11=null
Field Write,context=Board$Bars[]:1,12=null
Field Write,context=Board$Bars[]:1,13=null
Field Write,context=Board$Bars[]:1,14=null
Field Write,context=Board:1,bars=Board$Bars[]:1
Variable Write,context=Board:1#Board:1,i=0
Field Read,context=Board:1,bars
New Object,object=Board$Bars:1
Method Call,caller=Board:1#Board:1,target=Board$Bars:1#Bars:1
Field Write,context=Board$Bars:1,bar=java.util.ArrayList (id=373)
Method Exit,returner=Board$Bars:1#Bars:1,value=<void>
Field Write,context=Board$Bars[]:1,0=Board$Bars:1
Field Read,context=Board:1,bars
Field Read,context=Board$Bars:1,bar
New Object,object=Board$Bar:1
Method Call,caller=Board:1#Board:1,target=Board$Bar:1#Board$Bar:1
Variable Write,context=Board$Bar:1#Board$Bar:1,hi=5
Variable Write,context=Board$Bar:1#Board$Bar:1,low=0
Field Write,context=Board$Bar:1,low=0
Field Write,context=Board$Bar:1,hi=5
Method Exit,returner=Board$Bar:1#Board$Bar:1,value=<void>
Variable Write,context=Board:1#Board:1,i=1
Field Read,context=Board:1,bars
