Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,scan=java.util.Scanner (id=364)
Variable Write,context=Main:1#run:1,l=5
Variable Write,context=Main:1#run:1,k=3
Variable Write,context=Main:1#run:1,dp=long[101] (id=365)
Variable Write,context=Main:1#run:1,dp=long[101] (id=365)
Variable Write,context=Main:1#run:1,i=2
Variable Write,context=Main:1#run:1,num=0
Variable Write,context=Main:1#run:1,dp=long[101] (id=365)
Variable Write,context=Main:1#run:1,i=3
Variable Delete,method=Main:1#run:1 <name=num,type=long (id=8),value=<?>,index=5>
Variable Write,context=Main:1#run:1,num=0
Variable Write,context=Main:1#run:1,dp=long[101] (id=365)
Variable Write,context=Main:1#run:1,i=4
Variable Delete,method=Main:1#run:1 <name=num,type=long (id=8),value=<?>,index=5>
Variable Write,context=Main:1#run:1,num=1
Variable Write,context=Main:1#run:1,dp=long[101] (id=365)
Variable Delete,method=Main:1#run:1 <name=num,type=long (id=8),value=<?>,index=5>
Variable Write,context=Main:1#run:1,dp=long[101] (id=365)
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=4>
Method Exit,returner=Main:1#run:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
