Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=48)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=Rain,rain,go to Spain.
Field Read,context=Main:1,s
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=Rain
Field Write,context=java.lang.String[]:2,1=
Field Write,context=java.lang.String[]:2,2=rain
Field Write,context=java.lang.String[]:2,3=
Field Write,context=java.lang.String[]:2,4=go
Field Write,context=java.lang.String[]:2,5=to
Field Write,context=java.lang.String[]:2,6=Spain
Field Write,context=Main:1,w=java.lang.String[]:2
Method Call,caller=Main:1#run:1,target=Main:1#show:1
Variable Write,context=Main:1#show:1,one=true
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=0
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,one=false
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=1
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=2
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=3
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=4
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=5
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=6
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Field Read,context=Main:1,w
Variable Write,context=Main:1#show:1,i=7
Method Exit,returner=Main:1#show:1,value=<void>
Method Exit,returner=Main:1#run:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
