Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Field Write,context=Main,N=2
Variable Write,context=Main#main:1,minx=0.0
Variable Write,context=Main#main:1,maxx=1.0E9
Field Read,context=Main,N
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.0
Field Write,context=Main,X=double[]:1
Field Read,context=Main,N
New Object,object=double[]:2
Field Write,context=double[]:2,0=0.0
Field Write,context=double[]:2,1=0.0
Field Write,context=Main,R=double[]:2
Variable Write,context=Main#main:1,a=0.0
Variable Write,context=Main#main:1,b=0.0
Variable Write,context=Main#main:1,ra=0.0
Variable Write,context=Main#main:1,rb=0.0
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,x=0.0
Variable Write,context=Main#main:1,r=2.0
Field Read,context=Main,X
Field Read,context=Main,R
Field Read,context=Main,R
Variable Write,context=Main#main:1,maxx=2.0
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=x,type=double (id=5),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=r,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,x=1.0
Variable Write,context=Main#main:1,r=2.0
Field Read,context=Main,X
Field Read,context=Main,R
Field Read,context=Main,R
Variable Write,context=Main#main:1,maxx=2.0
Field Read,context=Main,N
Variable Delete,method=Main#main:1 <name=x,type=double (id=5),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=r,type=double (id=5),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,mid=1.0
Method Call,caller=Main#main:1,target=Main#check:1
Variable Write,context=Main#check:1,y=1.0
Variable Write,context=Main#check:1,l=-1.0E8
Variable Write,context=Main#check:1,r=1.0E8
Field Read,context=Main,N
