Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=10
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Field Write,context=Main,beaker=int[]:1
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=5
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=6
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=7
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=8
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,i=9
Field Read,context=Main,beaker
Field Read,context=Main,beaker
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,beaker
Variable Write,context=Main#main:1,max=23
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[]:1,2=false
Field Write,context=boolean[]:1,3=false
Field Write,context=boolean[]:1,4=false
Field Write,context=boolean[]:1,5=false
Field Write,context=boolean[]:1,6=false
Field Write,context=boolean[]:1,7=false
Field Write,context=boolean[]:1,8=false
Field Write,context=boolean[]:1,9=false
Field Write,context=Main,use=boolean[]:1
New Object,object=boolean[]:2
Field Write,context=boolean[]:2,0=false
Field Write,context=boolean[]:2,1=false
Field Write,context=boolean[]:2,2=false
