Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
New Object,object=boolean[][]:1
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[]:1,2=false
Field Write,context=boolean[]:1,3=false
Field Write,context=boolean[]:1,4=false
Field Write,context=boolean[]:1,5=false
Field Write,context=boolean[]:1,6=false
Field Write,context=boolean[]:1,7=false
Field Write,context=boolean[]:1,8=false
Field Write,context=boolean[]:1,9=false
Field Write,context=boolean[]:1,10=false
Field Write,context=boolean[]:1,11=false
Field Write,context=boolean[]:1,12=false
Field Write,context=boolean[]:1,13=false
Field Write,context=boolean[]:1,14=false
Field Write,context=boolean[][]:1,0=boolean[]:1
New Object,object=boolean[]:2
Field Write,context=boolean[]:2,0=false
Field Write,context=boolean[]:2,1=false
Field Write,context=boolean[]:2,2=false
Field Write,context=boolean[]:2,3=false
Field Write,context=boolean[]:2,4=false
Field Write,context=boolean[]:2,5=false
Field Write,context=boolean[]:2,6=false
Field Write,context=boolean[]:2,7=false
Field Write,context=boolean[]:2,8=false
Field Write,context=boolean[]:2,9=false
Field Write,context=boolean[]:2,10=false
Field Write,context=boolean[]:2,11=false
Field Write,context=boolean[]:2,12=false
Field Write,context=boolean[]:2,13=false
Field Write,context=boolean[]:2,14=false
Field Write,context=boolean[][]:1,1=boolean[]:2
New Object,object=boolean[]:3
Field Write,context=boolean[]:3,0=false
Field Write,context=boolean[]:3,1=false
Field Write,context=boolean[]:3,2=false
Field Write,context=boolean[]:3,3=false
Field Write,context=boolean[]:3,4=false
Field Write,context=boolean[]:3,5=false
Field Write,context=boolean[]:3,6=false
Field Write,context=boolean[]:3,7=false
Field Write,context=boolean[]:3,8=false
Field Write,context=boolean[]:3,9=false
Field Write,context=boolean[]:3,10=false
Field Write,context=boolean[]:3,11=false
Field Write,context=boolean[]:3,12=false
