Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,m=2
New Object,object=int[][]:1
Field Write,context=int[][]:1,0=null
Field Write,context=int[][]:1,1=null
Field Write,context=int[][]:1,2=null
Field Write,context=int[][]:1,3=null
Field Write,context=int[][]:1,4=null
Field Write,context=int[][]:1,5=null
Field Write,context=Main,nail=int[][]:1
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,nail
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,nail
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,nail
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,nail
Variable Write,context=Main#main:1,i=5
Field Read,context=Main,nail
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,ct=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,a=2
Variable Write,context=Main#main:1,b=2
Variable Write,context=Main#main:1,x=1
Method Call,caller=Main#main:1,target=Main#count:1
Variable Write,context=Main#count:1,a=2
Variable Write,context=Main#count:1,b=2
Variable Write,context=Main#count:1,x=1
Field Read,context=Main,nail
Variable Write,context=Main#count:1,y=0
Variable Write,context=Main#count:1,c=0
Variable Write,context=Main#count:1,c=1
Field Read,context=Main,nail
Method Call,caller=Main#count:1,target=Main#count:2
Variable Write,context=Main#count:2,a=3
Variable Write,context=Main#count:2,b=2
Variable Write,context=Main#count:2,x=0
Field Read,context=Main,nail
Variable Write,context=Main#count:2,y=0
Variable Write,context=Main#count:2,c=0
Variable Write,context=Main#count:2,c=1
Field Read,context=Main,nail
Method Call,caller=Main#count:2,target=Main#count:3
Variable Write,context=Main#count:3,a=4
Variable Write,context=Main#count:3,b=2
Variable Write,context=Main#count:3,x=-1
Variable Write,context=Main#count:3,result=0
Method Exit,returner=Main#count:3,value=0
