Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,era=null
Variable Write,context=Main#main:1,eraYear=0
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=24)
Variable Write,context=Main#main:1,oneline=null
Variable Write,context=Main#main:1,oneline=2005 9 3
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=2005
Field Write,context=java.lang.String[]:2,1=9
Field Write,context=java.lang.String[]:2,2=3
Variable Write,context=Main#main:1,line=java.lang.String[]:2
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,d=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=2005
Variable Write,context=Main#main:1,d=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=9
Variable Write,context=Main#main:1,d=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,d=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,era=heisei
Variable Write,context=Main#main:1,eraYear=17
Variable Write,context=Main#main:1,oneline=1868 12 2
Variable Delete,method=Main#main:1 <name=line,type=java.lang.String[] (id=59),value=java.lang.String[]:4,index=5>
Variable Delete,method=Main#main:1 <name=d,type=int[] (id=77),value=int[]:3,index=6>
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=1868
Field Write,context=java.lang.String[]:3,1=12
Field Write,context=java.lang.String[]:3,2=2
Variable Write,context=Main#main:1,line=java.lang.String[]:3
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Variable Write,context=Main#main:1,d=int[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=1868
Variable Write,context=Main#main:1,d=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=12
Variable Write,context=Main#main:1,d=int[]:2
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:2,2=2
Variable Write,context=Main#main:1,d=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,era=meiji
Variable Write,context=Main#main:1,eraYear=1
Variable Write,context=Main#main:1,oneline=1868 9 7
Variable Delete,method=Main#main:1 <name=line,type=java.lang.String[] (id=59),value=java.lang.String[]:4,index=5>
Variable Delete,method=Main#main:1 <name=d,type=int[] (id=77),value=int[]:3,index=6>
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=1868
Field Write,context=java.lang.String[]:4,1=9
Field Write,context=java.lang.String[]:4,2=7
Variable Write,context=Main#main:1,line=java.lang.String[]:4
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Variable Write,context=Main#main:1,d=int[]:3
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:3,0=1868
Variable Write,context=Main#main:1,d=int[]:3
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:3,1=9
Variable Write,context=Main#main:1,d=int[]:3
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:3,2=7
Variable Write,context=Main#main:1,d=int[]:3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
