Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=24)
Variable Write,context=Main#main:1,line=
Variable Write,context=Main#main:1,line=4
Variable Write,context=Main#main:1,n=4
New Object,object=java.awt.geom.Point2D[]:1
Field Write,context=java.awt.geom.Point2D[]:1,0=null
Field Write,context=java.awt.geom.Point2D[]:1,1=null
Field Write,context=java.awt.geom.Point2D[]:1,2=null
Field Write,context=java.awt.geom.Point2D[]:1,3=null
Variable Write,context=Main#main:1,points=java.awt.geom.Point2D[]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,line=1.0,0.0
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=1.0
Field Write,context=java.lang.String[]:2,1=0.0
Variable Write,context=Main#main:1,values=java.lang.String[]:2
Field Write,context=java.awt.geom.Point2D[]:1,0=java.awt.geom.Point2D$Double (id=35)
Variable Write,context=Main#main:1,points=java.awt.geom.Point2D[]:1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=values,type=java.lang.String[] (id=59),value=<?>,index=7>
Variable Write,context=Main#main:1,line=0.0,1.0
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=0.0
Field Write,context=java.lang.String[]:3,1=1.0
Variable Write,context=Main#main:1,values=java.lang.String[]:3
Field Write,context=java.awt.geom.Point2D[]:1,1=java.awt.geom.Point2D$Double (id=42)
Variable Write,context=Main#main:1,points=java.awt.geom.Point2D[]:1
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=values,type=java.lang.String[] (id=59),value=<?>,index=7>
Variable Write,context=Main#main:1,line=2.0,1.0
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=2.0
Field Write,context=java.lang.String[]:4,1=1.0
Variable Write,context=Main#main:1,values=java.lang.String[]:4
