Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,bfr=java.io.BufferedReader (id=24)
Variable Write,context=Main#main:1,str=
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,max=
Variable Write,context=Main#main:1,min=
Variable Write,context=Main#main:1,str=2
Variable Write,context=Main#main:1,d_set=2
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,str=
Variable Write,context=Main#main:1,min=
Variable Write,context=Main#main:1,max=
Variable Write,context=Main#main:1,str=65539010
Variable Write,context=Main#main:1,j=0
Field Write,context=int[]:1,0=6
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=1
Field Write,context=int[]:1,1=5
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=2
Field Write,context=int[]:1,2=5
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=3
Field Write,context=int[]:1,3=3
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=4
Field Write,context=int[]:1,4=9
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=5
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=6
Field Write,context=int[]:1,6=1
Variable Write,context=Main#main:1,hairetu=int[]:1
Variable Write,context=Main#main:1,j=7
Variable Write,context=Main#main:1,hairetu=int[]:1
Method Call,caller=Main#main:1,target=Main#mSort:1
Variable Write,context=Main#mSort:1,array=int[]:1
Variable Write,context=Main#mSort:1,elementsInA1=4
Variable Write,context=Main#mSort:1,elementsInA2=4
