Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=null
Field Write,context=Main:1,out=null
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
New Object,object=Main$MyScanner:1
Method Call,caller=Main:1#run:1,target=Main$MyScanner:1#Main$MyScanner:1
Variable Write,context=Main$MyScanner:1#Main$MyScanner:1,stream=java.io.BufferedInputStream (id=28)
Field Write,context=Main$MyScanner:1,reader=java.io.BufferedReader (id=31)
Field Write,context=Main$MyScanner:1,tokenizer=null
Method Exit,returner=Main$MyScanner:1#Main$MyScanner:1,value=<void>
Field Write,context=Main:1,sc=Main$MyScanner:1
Field Write,context=Main:1,out=java.io.PrintWriter (id=34)
Field Read,context=Main:1,sc
Method Call,caller=Main:1#run:1,target=Main$MyScanner:1#hasNext:1
Method Call,caller=Main$MyScanner:1#hasNext:1,target=Main$MyScanner:1#eat:1
Field Read,context=Main$MyScanner:1,tokenizer
Field Read,context=Main$MyScanner:1,reader
Field Write,context=Main$MyScanner:1,line=4
Field Read,context=Main$MyScanner:1,line
Field Read,context=Main$MyScanner:1,line
Field Write,context=Main$MyScanner:1,tokenizer=java.util.StringTokenizer (id=38)
Field Read,context=Main$MyScanner:1,tokenizer
Field Read,context=Main$MyScanner:1,tokenizer
Method Exit,returner=Main$MyScanner:1#eat:1,value=<void>
Field Read,context=Main$MyScanner:1,tokenizer
Field Read,context=Main$MyScanner:1,tokenizer
Variable Write,context=Main$MyScanner:1#hasNext:1,result=true
Method Exit,returner=Main$MyScanner:1#hasNext:1,value=true
Method Call,caller=Main:1#run:1,target=Main:1#solve:1
Field Read,context=Main:1,sc
Method Call,caller=Main:1#solve:1,target=Main$MyScanner:1#nextInt:1
Method Call,caller=Main$MyScanner:1#nextInt:1,target=Main$MyScanner:1#next:1
