Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,pw=java.io.PrintWriter (id=48)
Variable Write,context=Main#main:1,str=ab@5C1@8050
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,temp=5
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,j=4
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,i=5
Variable Delete,method=Main#main:1 <name=temp,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,temp=8
Variable Write,context=Main#main:1,n=8
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,j=4
Variable Write,context=Main#main:1,j=5
Variable Write,context=Main#main:1,j=6
Variable Write,context=Main#main:1,j=7
Variable Write,context=Main#main:1,i=8
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,i=9
Variable Delete,method=Main#main:1 <name=temp,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,i=10
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=@99+1=1@90,index=3>
Variable Write,context=Main#main:1,str=@99+1=1@90
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,temp=9
Variable Write,context=Main#main:1,n=9
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,j=4
Variable Write,context=Main#main:1,j=5
Variable Write,context=Main#main:1,j=6
Variable Write,context=Main#main:1,j=7
Variable Write,context=Main#main:1,j=8
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=temp,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,temp=9
Variable Write,context=Main#main:1,n=9
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,j=4
Variable Write,context=Main#main:1,j=5
Variable Write,context=Main#main:1,j=6
Variable Write,context=Main#main:1,j=7
Variable Write,context=Main#main:1,j=8
Variable Write,context=Main#main:1,i=9
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=temp,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
