Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=365)
Field Write,context=Main:1,map=int[][24] (id=366)
Method Exit,returner=Main:1#Main:1,value=<void>
Variable Write,context=Main#main:1,m=Main:1
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,n=12
Variable Delete,method=Main:1#run:1 <name=n,type=int (id=7),value=<?>,index=0>
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,n=3
Variable Write,context=Main:1#run:1,hm=java.util.HashMap (id=368)
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[]:3,4=0
Field Write,context=int[]:3,5=0
Field Write,context=int[][]:1,2=int[]:3
Variable Write,context=Main:1#run:1,dice=int[][]:1
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,j=0
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,buffer=scarlet
Variable Write,context=Main:1#run:1,v=0
Variable Write,context=Main:1#run:1,j=1
Variable Delete,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
Variable Delete,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
