Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#solve:1
Variable Write,context=Main:1#solve:1,sc=java.util.Scanner (id=364)
Field Write,context=Main:1,n=1
Field Read,context=Main:1,n
Field Write,context=Main:1,m=13
New Object,object=char[]:1
Field Write,context=char[]:1,0=O
Field Write,context=char[]:1,1=O
Field Write,context=char[]:1,2=I
Field Write,context=char[]:1,3=O
Field Write,context=char[]:1,4=I
Field Write,context=char[]:1,5=O
Field Write,context=char[]:1,6=I
Field Write,context=char[]:1,7=O
Field Write,context=char[]:1,8=I
Field Write,context=char[]:1,9=I
Field Write,context=char[]:1,10=O
Field Write,context=char[]:1,11=I
Field Write,context=char[]:1,12=I
Field Write,context=Main:1,c=char[]:1
Variable Write,context=Main:1#solve:1,idx=0
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Variable Write,context=Main:1#solve:1,idx=2
Variable Write,context=Main:1#solve:1,ans=0
Field Read,context=Main:1,n
Variable Write,context=Main:1#solve:1,num=3
Field Read,context=Main:1,c
Variable Write,context=Main:1#solve:1,i=2
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Variable Write,context=Main:1#solve:1,i=3
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Variable Write,context=Main:1#solve:1,i=4
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Variable Write,context=Main:1#solve:1,i=5
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
Field Read,context=Main:1,c
