Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,kbd=java.util.Scanner (id=362)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,kbd
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=4
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,m=2
Method Call,caller=Main#main:1,target=Main#solve:1
Variable Write,context=Main#solve:1,m=2
Variable Write,context=Main#solve:1,n=4
Field Read,context=Main,kbd
Variable Write,context=Main#solve:1,r=10
Variable Write,context=Main#solve:1,time=int[][1000] (id=364)
New Object,object=Stack[]:1
Field Write,context=Stack[]:1,0=null
Field Write,context=Stack[]:1,1=null
Field Write,context=Stack[]:1,2=null
Variable Write,context=Main#solve:1,in=Stack[]:1
Variable Write,context=Main#solve:1,i=0
New Object,object=Stack:1
Method Call,caller=Main#solve:1,target=Stack:1#Stack:1
Variable Write,context=Stack:1#Stack:1,n=10
New Object,object=java.lang.Object[]:1
Field Write,context=java.lang.Object[]:1,0=null
Field Write,context=java.lang.Object[]:1,1=null
Field Write,context=java.lang.Object[]:1,2=null
Field Write,context=java.lang.Object[]:1,3=null
Field Write,context=java.lang.Object[]:1,4=null
Field Write,context=java.lang.Object[]:1,5=null
Field Write,context=java.lang.Object[]:1,6=null
Field Write,context=java.lang.Object[]:1,7=null
Field Write,context=java.lang.Object[]:1,8=null
Field Write,context=java.lang.Object[]:1,9=null
Field Write,context=Stack:1,stack=java.lang.Object[]:1
Field Write,context=Stack:1,sp=0
Method Exit,returner=Stack:1#Stack:1,value=<void>
Field Write,context=Stack[]:1,0=Stack:1
Variable Write,context=Main#solve:1,in=Stack[]:1
Variable Write,context=Main#solve:1,i=1
New Object,object=Stack:2
Method Call,caller=Main#solve:1,target=Stack:2#Stack:2
Variable Write,context=Stack:2#Stack:2,n=10
New Object,object=java.lang.Object[]:2
Field Write,context=java.lang.Object[]:2,0=null
Field Write,context=java.lang.Object[]:2,1=null
Field Write,context=java.lang.Object[]:2,2=null
Field Write,context=java.lang.Object[]:2,3=null
Field Write,context=java.lang.Object[]:2,4=null
Field Write,context=java.lang.Object[]:2,5=null
Field Write,context=java.lang.Object[]:2,6=null
Field Write,context=java.lang.Object[]:2,7=null
Field Write,context=java.lang.Object[]:2,8=null
Field Write,context=java.lang.Object[]:2,9=null
Field Write,context=Stack:2,stack=java.lang.Object[]:2
Field Write,context=Stack:2,sp=0
Method Exit,returner=Stack:2#Stack:2,value=<void>
Field Write,context=Stack[]:1,1=Stack:2
Variable Write,context=Main#solve:1,in=Stack[]:1
Variable Write,context=Main#solve:1,i=2
New Object,object=Stack:3
Method Call,caller=Main#solve:1,target=Stack:3#Stack:3
Variable Write,context=Stack:3#Stack:3,n=10
New Object,object=java.lang.Object[]:3
Field Write,context=java.lang.Object[]:3,0=null
Field Write,context=java.lang.Object[]:3,1=null
Field Write,context=java.lang.Object[]:3,2=null
Field Write,context=java.lang.Object[]:3,3=null
Field Write,context=java.lang.Object[]:3,4=null
Field Write,context=java.lang.Object[]:3,5=null
Field Write,context=java.lang.Object[]:3,6=null
Field Write,context=java.lang.Object[]:3,7=null
Field Write,context=java.lang.Object[]:3,8=null
Field Write,context=java.lang.Object[]:3,9=null
Field Write,context=Stack:3,stack=java.lang.Object[]:3
Field Write,context=Stack:3,sp=0
Method Exit,returner=Stack:3#Stack:3,value=<void>
Field Write,context=Stack[]:1,2=Stack:3
Variable Write,context=Main#solve:1,in=Stack[]:1
Variable Write,context=Main#solve:1,i=3
Method Call,caller=Main#solve:1,target=Main#put:1
Variable Write,context=Main#put:1,in=Stack[]:1
Variable Write,context=Main#put:1,time=int[][1000] (id=364)
Field Read,context=Main,kbd
Variable Write,context=Main#put:1,t=775
Field Read,context=Main,kbd
Variable Write,context=Main#put:1,n=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:1,m=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:1,s=1
Method Call,caller=Main#put:1,target=Stack:2#push:1
Variable Write,context=Stack:2#push:1,x=775
Field Read,context=Stack:2,stack
Field Read,context=Stack:2,sp
Field Write,context=Stack:2,sp=1
Field Write,context=java.lang.Object[]:2,0=775
Method Exit,returner=Stack:2#push:1,value=<void>
Method Exit,returner=Main#put:1,value=<void>
Variable Write,context=Main#solve:1,r=9
Method Call,caller=Main#solve:1,target=Main#put:2
Variable Write,context=Main#put:2,in=Stack[]:1
Variable Write,context=Main#put:2,time=int[][1000] (id=364)
Field Read,context=Main,kbd
Variable Write,context=Main#put:2,t=780
Field Read,context=Main,kbd
Variable Write,context=Main#put:2,n=4
Field Read,context=Main,kbd
Variable Write,context=Main#put:2,m=2
Field Read,context=Main,kbd
Variable Write,context=Main#put:2,s=1
Method Call,caller=Main#put:2,target=Stack:3#push:2
Variable Write,context=Stack:3#push:2,x=780
Field Read,context=Stack:3,stack
Field Read,context=Stack:3,sp
Field Write,context=Stack:3,sp=1
Field Write,context=java.lang.Object[]:3,0=780
Method Exit,returner=Stack:3#push:2,value=<void>
Method Exit,returner=Main#put:2,value=<void>
Variable Write,context=Main#solve:1,r=8
Method Call,caller=Main#solve:1,target=Main#put:3
Variable Write,context=Main#put:3,in=Stack[]:1
Variable Write,context=Main#put:3,time=int[][1000] (id=364)
Field Read,context=Main,kbd
Variable Write,context=Main#put:3,t=790
Field Read,context=Main,kbd
Variable Write,context=Main#put:3,n=2
Field Read,context=Main,kbd
Variable Write,context=Main#put:3,m=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:3,s=1
Method Call,caller=Main#put:3,target=Stack:2#push:3
Variable Write,context=Stack:2#push:3,x=790
Field Read,context=Stack:2,stack
Field Read,context=Stack:2,sp
Field Write,context=Stack:2,sp=2
Field Write,context=java.lang.Object[]:2,1=790
Method Exit,returner=Stack:2#push:3,value=<void>
Method Exit,returner=Main#put:3,value=<void>
Variable Write,context=Main#solve:1,r=7
Method Call,caller=Main#solve:1,target=Main#put:4
Variable Write,context=Main#put:4,in=Stack[]:1
Variable Write,context=Main#put:4,time=int[][1000] (id=364)
Field Read,context=Main,kbd
Variable Write,context=Main#put:4,t=800
Field Read,context=Main,kbd
Variable Write,context=Main#put:4,n=2
Field Read,context=Main,kbd
Variable Write,context=Main#put:4,m=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:4,s=0
Method Call,caller=Main#put:4,target=Stack:2#pop:1
Field Read,context=Stack:2,stack
Field Read,context=Stack:2,sp
Field Write,context=Stack:2,sp=1
Variable Write,context=Stack:2#pop:1,result=790
Method Exit,returner=Stack:2#pop:1,value=790
Variable Write,context=Main#put:4,e=790
Method Call,caller=Main#put:4,target=Stack:2#isEmpty:1
Field Read,context=Stack:2,sp
Variable Write,context=Stack:2#isEmpty:1,result=false
Method Exit,returner=Stack:2#isEmpty:1,value=false
Method Exit,returner=Main#put:4,value=<void>
Variable Write,context=Main#solve:1,r=6
Method Call,caller=Main#solve:1,target=Main#put:5
Variable Write,context=Main#put:5,in=Stack[]:1
Variable Write,context=Main#put:5,time=int[][1000] (id=364)
Field Read,context=Main,kbd
Variable Write,context=Main#put:5,t=810
Field Read,context=Main,kbd
Variable Write,context=Main#put:5,n=3
Field Read,context=Main,kbd
Variable Write,context=Main#put:5,m=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:5,s=1
Method Call,caller=Main#put:5,target=Stack:2#push:4
Variable Write,context=Stack:2#push:4,x=810
Field Read,context=Stack:2,stack
Field Read,context=Stack:2,sp
Field Write,context=Stack:2,sp=2
Field Write,context=java.lang.Object[]:2,1=810
Method Exit,returner=Stack:2#push:4,value=<void>
Method Exit,returner=Main#put:5,value=<void>
Variable Write,context=Main#solve:1,r=5
Method Call,caller=Main#solve:1,target=Main#put:6
Variable Write,context=Main#put:6,in=Stack[]:1
Variable Write,context=Main#put:6,time=int[][1000] (id=364)
Field Read,context=Main,kbd
Variable Write,context=Main#put:6,t=820
Field Read,context=Main,kbd
Variable Write,context=Main#put:6,n=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:6,m=1
Field Read,context=Main,kbd
Variable Write,context=Main#put:6,s=0
Method Call,caller=Main#put:6,target=Stack:2#pop:2
Field Read,context=Stack:2,stack
Field Read,context=Stack:2,sp
