Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,s=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,N=4
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,set=java.util.HashSet (id=50)
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,n=int[]:1
Field Write,context=int[]:1,1=3
Variable Write,context=Main#main:1,n=int[]:1
Field Write,context=int[]:1,2=2
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,s1=1
Variable Write,context=Main#main:1,s2=2
Variable Write,context=Main#main:1,s3=3
Variable Write,context=Main#main:1,str=123
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=s1,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=s2,type=java.lang.String (id=25),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=s3,type=java.lang.String (id=25),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=9>
Field Write,context=int[]:1,1=2
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,n=int[]:1
Field Write,context=int[]:1,2=4
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,s1=1
Variable Write,context=Main#main:1,s2=2
Variable Write,context=Main#main:1,s3=4
Variable Write,context=Main#main:1,str=124
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=s1,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=s2,type=java.lang.String (id=25),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=s3,type=java.lang.String (id=25),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=9>
Variable Write,context=Main#main:1,n=int[]:1
Field Write,context=int[]:1,1=4
Variable Write,context=Main#main:1,n=int[]:1
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,s1=1
Variable Write,context=Main#main:1,s2=3
Variable Write,context=Main#main:1,s3=4
Variable Write,context=Main#main:1,str=134
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=s1,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=s2,type=java.lang.String (id=25),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=s3,type=java.lang.String (id=25),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=9>
Field Write,context=int[]:1,0=2
Field Write,context=int[]:1,1=3
Field Write,context=int[]:1,2=4
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,n=int[]:1
Variable Write,context=Main#main:1,s1=2
Variable Write,context=Main#main:1,s2=3
Variable Write,context=Main#main:1,s3=4
Variable Write,context=Main#main:1,str=234
Variable Delete,method=Main#main:1 <name=s1,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=s2,type=java.lang.String (id=25),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=s3,type=java.lang.String (id=25),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
