Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=48)
Variable Write,context=Main:1#run:1,hm=java.util.HashMap (id=49)
Variable Write,context=Main:1#run:1,m=Moji[200] (id=53)
Variable Write,context=Main:1#run:1,n=1
Variable Write,context=Main:1#run:1,count=0
New Object,object=java.lang.String[][]:1
Field Write,context=java.lang.String[][]:1,0=null
Variable Write,context=Main:1#run:1,str=java.lang.String[][]:1
Variable Write,context=Main:1#run:1,i=0
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=ben
Field Write,context=java.lang.String[]:2,1=likes
Field Write,context=java.lang.String[]:2,2=bananas
Field Write,context=java.lang.String[]:2,3=the
Field Write,context=java.lang.String[]:2,4=best
Field Write,context=java.lang.String[]:2,5=among
Field Write,context=java.lang.String[]:2,6=many
Field Write,context=java.lang.String[]:2,7=fruits
Field Write,context=java.lang.String[]:2,8=because
Field Write,context=java.lang.String[]:2,9=bananas
Field Write,context=java.lang.String[]:2,10=are
Field Write,context=java.lang.String[]:2,11=sweet
Field Write,context=java.lang.String[]:2,12=and
Field Write,context=java.lang.String[]:2,13=cheap
Field Write,context=java.lang.String[][]:1,0=java.lang.String[]:2
Variable Write,context=Main:1#run:1,str=java.lang.String[][]:1
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main:1#run:1,ch=b
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,j=0
New Object,object=Moji:1
Method Call,caller=Main:1#run:1,target=Moji:1#Moji:1
Variable Write,context=Moji:1#Moji:1,a=ben
Variable Write,context=Moji:1#Moji:1,b=1
Field Write,context=Moji:1,str=
Field Write,context=Moji:1,count=0
