Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,stdin=java.util.Scanner (id=44)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,i=9
Variable Write,context=Main#main:1,i=8
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=1a
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=132
Variable Write,context=Main#main:1,b=243
Variable Write,context=Main#main:1,i=7
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=1c
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=324
Variable Write,context=Main#main:1,b=183
Variable Write,context=Main#main:1,i=6
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=1f
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=93
Variable Write,context=Main#main:1,b=199
Variable Write,context=Main#main:1,i=5
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=2b
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=372
Variable Write,context=Main#main:1,b=163
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=2c
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=229
Variable Write,context=Main#main:1,b=293
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=2e
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=391
Variable Write,context=Main#main:1,b=206
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=3a
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=118
Variable Write,context=Main#main:1,b=168
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=3b
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=263
Variable Write,context=Main#main:1,b=293
Variable Write,context=Main#main:1,i=0
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,s=3d
Field Read,context=Main,stdin
Field Read,context=Main,stdin
Variable Write,context=Main#main:1,a=281
Variable Write,context=Main#main:1,b=102
Variable Write,context=Main#main:1,i=-1
Variable Delete,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
