Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Field Write,context=Main,max=3
Field Read,context=Main,max
Variable Write,context=Main#main:1,n=3
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#main:1,d=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,1=-2
Variable Write,context=Main#main:1,d=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,2=1
Variable Write,context=Main#main:1,d=int[]:1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,d=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
New Object,object=Main$Node[]:1
Field Write,context=Main$Node[]:1,0=null
Field Write,context=Main$Node[]:1,1=null
Field Write,context=Main$Node[]:1,2=null
Field Write,context=Main$Node[]:1,3=null
Field Write,context=Main$Node[]:1,4=null
Variable Write,context=Main#main:1,list=Main$Node[]:1
Variable Write,context=Main#main:1,i=0
New Object,object=Main$Node:1
Method Call,caller=Main#main:1,target=Main$Node:1#Main$Node:1
Variable Write,context=Main$Node:1#Main$Node:1,a=0
Field Write,context=Main$Node:1,to=java.util.ArrayList (id=56)
Field Write,context=Main$Node:1,dst=java.util.ArrayList (id=59)
Field Write,context=Main$Node:1,id=0
Method Exit,returner=Main$Node:1#Main$Node:1,value=<void>
Field Write,context=Main$Node[]:1,0=Main$Node:1
Variable Write,context=Main#main:1,list=Main$Node[]:1
Variable Write,context=Main#main:1,i=1
New Object,object=Main$Node:2
Method Call,caller=Main#main:1,target=Main$Node:2#Main$Node:2
Variable Write,context=Main$Node:2#Main$Node:2,a=1
Field Write,context=Main$Node:2,to=java.util.ArrayList (id=61)
