Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,a=0
Variable Write,context=Main#main:1,b=0
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,c=0
Variable Write,context=Main#main:1,b=3
Variable Write,context=Main#main:1,c=5
Variable Write,context=Main#main:1,c=6
Variable Write,context=Main#main:1,b=8
Variable Write,context=Main#main:1,c=8
Method Exit,returner=Main#main:1,value=<void>
Thread End,
