Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,t=0
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,s=0
Variable Write,context=Main#main:1,f=0
Variable Write,context=Main#main:1,st=0
Variable Write,context=Main#main:1,st=0
Variable Write,context=Main#main:1,t=10
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,s=6
Variable Write,context=Main#main:1,f=11
Variable Write,context=Main#main:1,st=5
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,s=12
Variable Write,context=Main#main:1,f=15
Variable Write,context=Main#main:1,st=8
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,s=18
Variable Write,context=Main#main:1,f=22
Variable Write,context=Main#main:1,st=12
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,st=0
Variable Write,context=Main#main:1,t=14
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,s=6
Variable Write,context=Main#main:1,f=11
Variable Write,context=Main#main:1,st=5
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,s=13
Variable Write,context=Main#main:1,f=20
Variable Write,context=Main#main:1,st=12
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,st=0
Variable Write,context=Main#main:1,t=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
