Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=365)
Variable Write,context=Main:1#run:1,n=6
Variable Write,context=Main:1#run:1,m=5
New Object,object=Main$V[]:1
Field Write,context=Main$V[]:1,0=null
Field Write,context=Main$V[]:1,1=null
Field Write,context=Main$V[]:1,2=null
Field Write,context=Main$V[]:1,3=null
Field Write,context=Main$V[]:1,4=null
Field Write,context=Main$V[]:1,5=null
Field Write,context=Main$V[]:1,6=null
Field Write,context=Main:1,v=Main$V[]:1
Field Read,context=Main:1,v
New Object,object=Main$V:1
Method Call,caller=Main:1#run:1,target=Main$V:1#Main$V:1
Variable Write,context=Main$V:1#Main$V:1,id=0
Variable Write,context=Main$V:1#Main$V:1,name=
Field Write,context=Main$V:1,id=0
Field Write,context=Main$V:1,name=
Field Write,context=Main$V:1,parent=null
Field Write,context=Main$V:1,adj=java.util.ArrayList (id=372)
Method Exit,returner=Main$V:1#Main$V:1,value=<void>
Variable Write,context=Main:1#run:1,ref=java.util.HashMap (id=373)
Variable Write,context=Main:1#run:1,i=1
Variable Write,context=Main:1#run:1,s=John
Variable Write,context=Main:1#run:1,depth=0
Variable Write,context=Main:1#run:1,name=John
Field Read,context=Main:1,v
Method Call,caller=Main:1#run:1,target=Main$V:1#add:1
Variable Write,context=Main$V:1#add:1,name=John
Variable Write,context=Main$V:1#add:1,id=1
Variable Write,context=Main$V:1#add:1,depth=0
New Object,object=Main$V:2
Method Call,caller=Main$V:1#add:1,target=Main$V:2#Main$V:2
Variable Write,context=Main$V:2#Main$V:2,id=1
Variable Write,context=Main$V:2#Main$V:2,name=John
Field Write,context=Main$V:2,id=1
Field Write,context=Main$V:2,name=John
Field Write,context=Main$V:2,parent=null
